,smiles,sequence,interactions
6506,83,136,1
6507,4146,480,1
6508,258,666,1
6509,3257,29,1
6510,378,1543,0
6511,3733,1362,1
6512,2432,1352,1
6513,1111,104,0
6514,2109,771,0
6515,1146,51,1
6516,148,77,1
6517,4147,1222,0
6518,2526,77,1
6519,1659,1464,0
6520,2784,103,1
6521,3297,171,0
6522,4036,329,0
6523,1641,1177,0
6524,1065,1070,0
6525,2167,747,0
6526,4148,469,1
6527,78,14,1
6528,2349,29,1
6529,2651,1151,0
6530,2156,13,0
6531,185,835,1
6532,4149,118,1
6533,559,147,1
6534,2641,77,1
6535,486,1455,0
6536,615,77,1
6537,1786,2146,0
6538,2218,29,1
6539,380,29,1
6540,1500,118,1
6541,1438,571,0
6542,3050,1132,1
6543,4150,934,0
6544,1080,123,1
6545,3434,1945,0
6546,2992,405,1
6547,3611,1382,0
6548,10,981,1
6549,2081,2147,0
6550,1022,132,1
6551,4026,200,1
6552,286,2012,1
6553,4151,447,0
6554,963,231,0
6555,2257,1756,0
6556,1850,103,1
6557,4152,1692,1
6558,4153,114,1
6559,1415,214,1
6560,2971,984,0
6561,716,390,1
6562,155,29,1
6563,3083,1844,0
6564,3074,1175,1
6565,1548,900,0
6566,2744,825,0
6567,983,671,0
6568,299,87,1
6569,555,1579,1
6570,1099,27,1
6571,1566,1484,0
6572,1798,1836,0
6573,996,1852,1
6574,3359,29,1
6575,4156,29,1
6576,1016,942,0
6577,2221,992,1
6578,1539,1862,0
6579,258,118,1
6580,4158,1915,0
6581,384,194,0
6582,3335,718,0
6583,1194,914,1
6584,230,345,0
6585,1277,81,0
6586,3597,1988,1
6587,396,1704,0
6588,83,69,1
6589,82,14,1
6590,3573,776,0
6591,1883,1694,0
6592,2055,528,0
6593,2633,930,0
6594,4159,1454,0
6595,991,709,0
6596,600,1967,0
6597,3974,1638,0
6598,215,185,1
6599,3998,416,0
6600,670,433,0
6601,770,29,1
6602,1578,1839,0
6603,1989,115,1
6604,3913,865,0
6605,1248,364,0
6606,3834,466,0
6607,4160,2136,0
6608,76,77,1
6609,512,236,1
6610,1500,1419,0
6611,291,1448,1
6612,103,278,1
6613,4151,471,0
6614,2706,405,1
6615,3589,966,0
6616,3997,469,1
6617,141,277,1
6618,3173,1002,0
6619,1373,516,0
6620,180,77,1
6621,2944,1828,0
6622,4011,1278,0
6623,8,2044,1
6624,1921,2149,1
6625,2001,1064,1
6626,2708,666,1
6627,1323,425,0
6628,2682,118,1
6629,2512,2150,1
6630,4164,77,1
6631,2985,1162,0
6632,4165,77,1
6633,1104,29,1
6634,778,1030,1
6635,187,1769,0
6636,1464,77,1
6637,1366,375,1
6638,2530,538,1
6639,1292,321,0
6640,3566,1985,0
6641,103,1181,1
6642,4167,1398,0
6643,2530,206,1
6644,4168,1248,1
6645,371,412,1
6646,729,29,1
6647,1896,114,1
6648,171,2138,0
6649,985,1007,1
6650,512,9,0
6651,658,51,0
6652,1456,1031,0
6653,3030,1860,0
6654,1075,192,1
6655,2637,857,0
6656,1271,861,1
6657,3910,1350,0
6658,1837,286,0
6659,2819,1947,1
6660,12,125,1
6661,2930,649,1
6662,3780,2151,0
6663,962,994,1
6664,1052,94,1
6665,1036,727,1
6666,214,1109,1
6667,3086,77,1
6668,2051,1484,0
6669,1745,1180,0
6670,1822,339,1
6671,2582,657,1
6672,2691,210,0
6673,1052,914,1
6674,4169,2027,0
6675,490,696,0
6676,4170,281,0
6677,879,994,0
6678,2512,11,0
6679,53,1771,0
6680,8,402,1
6681,1518,14,1
6682,2005,1152,1
6683,4072,1449,0
6684,3359,1630,0
6685,543,630,1
6686,243,503,0
6687,2535,1948,1
6688,1487,1234,0
6689,2857,214,1
6690,1544,350,0
6691,782,186,0
6692,2568,62,1
6693,2375,332,1
6694,215,57,0
6695,996,462,1
6696,1427,319,1
6697,1078,189,1
6698,2668,978,1
6699,2318,254,1
6700,958,998,1
6701,2305,18,1
6702,553,29,1
6703,161,197,0
6704,1767,1395,0
6705,2515,1830,0
6706,2103,152,1
6707,4160,412,0
6708,1671,404,0
6709,606,765,0
6710,2661,125,0
6711,642,1380,1
6712,2953,480,1
6713,2674,1117,0
6714,777,1797,0
6715,2,1656,1
6716,82,87,1
6717,371,958,1
6718,780,444,1
6719,2946,14,1
6720,3118,512,1
6721,2412,1152,1
6722,3639,492,0
6723,2843,501,0
6724,236,125,0
6725,2535,1331,0
6726,2552,1139,1
6727,1487,224,1
6728,1686,962,1
6729,4177,683,0
6730,4059,1241,0
6731,2831,1797,0
6732,3635,677,1
6733,8,1181,1
6734,1052,67,1
6735,380,132,1
6736,3926,1143,0
6737,2437,405,1
6738,1832,1807,1
6739,2974,257,0
6740,760,1679,0
6741,3111,560,1
6742,12,2087,0
6743,389,14,1
6744,579,64,1
6745,2279,113,0
6746,215,174,1
6747,320,571,1
6748,4035,854,0
6749,930,136,1
6750,932,67,1
6751,3524,1745,0
6752,32,237,1
6753,315,278,1
6754,3252,1098,0
6755,258,487,0
6756,4179,218,0
6757,399,10,1
6758,32,69,1
6759,131,1339,0
6760,2420,1170,0
6761,685,569,0
6762,1036,185,1
6763,2643,2152,0
6764,3666,1646,0
6765,3228,1022,0
6766,2683,77,1
6767,3287,421,1
6768,2591,77,1
6769,2582,1007,1
6770,3697,767,0
6771,3819,1972,1
6772,231,1209,1
6773,3143,1594,0
6774,2126,69,0
6775,305,1107,1
6776,246,254,1
6777,1047,86,0
6778,501,1181,1
6779,2251,1735,0
6780,2620,1248,1
6781,991,29,1
6782,501,550,1
6783,4182,826,0
6784,1288,115,0
6785,4151,1540,0
6786,315,90,1
6787,2217,72,1
6788,299,94,1
6789,215,1965,0
6790,794,1085,1
6791,3517,1872,0
6792,1052,1809,0
6793,1083,969,0
6794,1333,677,1
6795,1801,2064,0
6796,810,77,1
6797,2893,413,0
6798,1180,29,1
6799,2682,67,1
6800,1353,281,0
6801,1339,1002,0
6802,2554,115,0
6803,3240,1208,1
6804,3193,326,1
6805,4023,1746,1
6806,562,1414,0
6807,428,118,1
6808,3365,1796,1
6809,3817,504,0
6810,859,1798,0
6811,847,1181,1
6812,2985,1596,1
6813,1442,875,1
6814,945,1155,0
6815,3824,1096,0
6816,3823,945,0
6817,2171,29,1
6818,385,971,0
6819,1241,1650,1
6820,1982,29,1
6821,1081,613,1
6822,1647,1058,0
6823,1144,87,1
6824,1031,733,1
6825,3658,77,1
6826,3685,780,0
6827,271,254,0
6828,615,2136,0
6829,367,2032,0
6830,2506,1652,0
6831,884,200,1
6832,669,215,0
6833,606,1674,0
6834,794,29,1
6835,1271,157,1
6836,1328,1640,0
6837,3013,2024,0
6838,348,638,1
6839,2862,917,1
6840,4187,11,1
6841,2073,524,1
6842,3753,2046,0
6843,1249,130,0
6844,490,77,1
6845,3590,1062,0
6846,539,1101,0
6847,770,296,1
6848,512,1081,1
6849,185,90,1
6850,32,339,1
6851,2143,677,1
6852,3733,59,1
6853,3920,1466,0
6854,3685,1982,0
6855,803,998,1
6856,2612,1679,0
6857,668,118,1
6858,808,1838,1
6859,1483,1585,0
6860,3068,771,0
6861,659,147,1
6862,2172,965,0
6863,109,2013,1
6864,20,240,1
6865,153,550,1
6866,2991,2043,0
6867,4001,1193,0
6868,2409,557,0
6869,3326,2136,0
6870,1276,235,1
6871,4064,1942,0
6872,3719,941,1
6873,2913,224,1
6874,3401,1813,0
6875,2084,435,0
6876,466,1327,1
6877,3252,1317,0
6878,177,1895,0
6879,3934,381,1
6880,640,38,1
6881,635,857,0
6882,103,308,0
6883,2316,77,1
6884,281,2034,0
6885,1420,1111,1
6886,794,550,1
6887,3300,366,0
6888,1728,17,0
6889,2268,431,1
6890,3699,772,0
6891,2039,857,0
6892,858,1847,0
6893,413,914,1
6894,3160,16,0
6895,10,876,1
6896,2268,253,1
6897,3301,1460,0
6898,2156,1407,0
6899,759,827,0
6900,1930,516,0
6901,3733,1444,1
6902,3528,906,0
6903,56,99,0
6904,1387,1262,0
6905,2665,23,0
6906,957,1039,0
6907,3930,266,0
6908,379,1036,0
6909,2906,1355,0
6910,1388,829,0
6911,3384,849,0
6912,195,354,1
6913,3387,649,0
6914,15,1141,0
6915,2514,699,1
6916,15,1765,0
6917,3764,1201,1
6918,1923,274,0
6919,1099,67,1
6920,139,1559,0
6921,2502,1089,0
6922,583,165,0
6923,171,668,0
6924,2562,1783,1
6925,2952,1879,1
6926,103,1456,0
6927,4162,669,0
6928,90,69,1
6929,472,1659,1
6930,4194,675,1
6931,2725,1570,0
6932,4195,1443,0
6933,395,195,1
6934,957,14,1
6935,1545,1113,0
6936,3616,77,1
6937,2828,185,0
6938,3388,360,0
6939,794,392,1
6940,2543,137,0
6941,151,1525,0
6942,649,1007,1
6943,494,1919,0
6944,752,653,1
6945,4152,1459,1
6946,2189,1702,0
6947,4199,1585,0
6948,2965,1339,0
6949,1470,197,1
6950,3772,77,1
6951,103,194,1
6952,3202,499,0
6953,2336,1809,0
6954,2703,1569,0
6955,3914,380,0
6956,2957,1058,0
6957,3773,1633,0
6958,496,2105,0
6959,2880,981,1
6960,2173,125,1
6961,85,2029,1
6962,3713,1002,0
6963,1987,214,1
6964,1003,1181,1
6965,3557,1393,0
6966,930,14,1
6967,2426,1457,0
6968,559,237,1
6969,1294,3,1
6970,4204,2018,0
6971,1714,29,1
6972,1441,1414,0
6973,3168,861,0
6974,1310,1622,0
6975,2494,771,0
6976,2131,1947,0
6977,2878,87,1
6978,2193,253,1
6979,286,412,1
6980,3562,1407,0
6981,1944,746,1
6982,3310,875,1
6983,3537,1935,0
6984,2987,480,1
6985,501,666,1
6986,2117,433,1
6987,1831,0,0
6988,1849,377,1
6989,3936,1413,1
6990,2349,104,1
6991,993,917,0
6992,920,682,0
6993,794,1897,1
6994,3871,988,0
6995,2250,206,1
6996,4205,619,0
6997,1115,114,0
6998,2537,936,0
6999,1156,682,0
7000,2242,2001,0
7001,731,588,0
7002,733,1250,1
7003,777,1253,1
7004,1724,1784,0
7005,501,138,1
7006,4159,865,0
7007,134,130,0
7008,4206,1725,1
7009,2384,1393,0
7010,2833,67,1
7011,1475,971,0
7012,2098,57,0
7013,1362,94,1
7014,1136,1062,1
7015,4207,438,1
7016,1144,519,1
7017,816,1837,0
7018,704,643,1
7019,3651,2021,1
7020,567,1619,0
7021,1728,308,0
7022,311,757,1
7023,1382,77,1
7024,1939,1804,0
7025,1855,1474,0
7026,884,396,1
7027,4210,1100,0
7028,3426,859,0
7029,3352,290,1
7030,496,840,0
7031,962,901,1
7032,2423,1130,0
7033,233,1944,0
7034,897,1718,0
7035,2916,1251,0
7036,2978,588,0
7037,1886,625,0
7038,1002,1601,0
7039,488,1804,1
7040,3536,257,1
7041,2084,67,1
7042,223,1617,0
7043,773,77,1
7044,2249,1517,0
7045,4006,1764,0
7046,107,719,0
7047,466,984,1
7048,1489,1604,0
7049,434,1007,1
7050,309,195,1
7051,4111,396,1
7052,1270,1726,0
7053,4211,559,0
7054,3704,1574,1
7055,4213,469,1
7056,4215,941,0
7057,1944,772,1
7058,3122,92,1
7059,1181,206,1
7060,1909,1850,0
7061,949,568,1
7062,1580,77,1
7063,2012,2063,0
7064,3944,1787,0
7065,3890,263,1
7066,558,568,0
7067,945,1205,0
7068,4216,296,1
7069,4217,1274,0
7070,151,1846,1
7071,2036,2153,0
7072,586,576,0
7073,3824,416,0
7074,2316,14,1
7075,3460,132,1
7076,454,817,0
7077,4218,999,0
7078,472,1167,0
7079,3006,1225,0
7080,305,631,0
7081,576,144,1
7082,4037,1355,0
7083,3954,1228,0
7084,1884,27,1
7085,1901,1219,0
7086,1870,1592,0
7087,3310,1821,0
7088,3075,1158,0
7089,1002,677,0
7090,2281,807,0
7091,704,156,1
7092,3211,602,0
7093,2688,1935,0
7094,243,1336,0
7095,1241,1752,1
7096,401,222,0
7097,3644,1304,1
7098,1508,849,0
7099,346,256,0
7100,453,1181,1
7101,768,1443,1
7102,3525,525,1
7103,677,29,0
7104,1793,1200,0
7105,1667,1729,0
7106,1285,1523,0
7107,337,1670,1
7108,3180,736,0
7109,482,1151,0
7110,4162,339,1
7111,543,972,1
7112,2648,350,0
7113,1079,771,0
7114,1940,1614,0
7115,315,130,1
7116,1608,295,0
7117,4221,1160,1
7118,3518,191,0
7119,2794,375,1
7120,1437,675,1
7121,3043,638,1
7122,166,194,1
7123,2865,259,1
7124,1567,58,1
7125,1775,611,1
7126,3142,121,0
7127,2436,1266,0
7128,299,29,1
7129,4046,469,1
7130,2525,1064,0
7131,716,638,1
7132,4224,1261,1
7133,466,1025,1
7134,1485,1595,0
7135,128,77,1
7136,1596,1441,1
7137,2744,2121,0
7138,376,157,0
7139,2955,332,0
7140,1132,1956,0
7141,735,1736,1
7142,1940,125,1
7143,640,1963,0
7144,1828,253,1
7145,2781,1337,0
7146,2946,859,1
7147,103,402,1
7148,274,889,0
7149,2613,474,0
7150,2913,1915,0
7151,765,77,1
7152,107,1582,1
7153,893,927,1
7154,4227,479,1
7155,2481,152,1
7156,4228,273,1
7157,2058,958,0
7158,92,1031,0
7159,3070,342,0
7160,1108,382,1
7161,1112,1214,0
7162,1697,1081,0
7163,3208,912,0
7164,2800,840,0
7165,509,1620,1
7166,774,896,0
7167,2590,471,0
7168,558,3,1
7169,1580,67,1
7170,240,820,0
7171,1343,713,0
7172,455,111,1
7173,847,727,1
7174,2944,29,1
7175,1589,680,0
7176,1942,1787,0
7177,3979,375,1
7178,1939,1900,0
7179,3352,764,0
7180,3983,841,0
7181,903,354,1
7182,2932,1490,0
7183,1016,630,1
7184,893,590,1
7185,3408,1675,1
7186,1575,803,0
7187,558,865,1
7188,3118,113,1
7189,147,475,0
7190,2061,368,0
7191,2509,618,0
7192,927,1107,0
7193,832,268,1
7194,375,2056,0
7195,4234,1352,0
7196,120,494,0
7197,4058,560,1
7198,153,727,1
7199,358,1030,0
7200,55,1380,1
7201,2423,385,0
7202,1976,266,1
7203,2451,1675,1
7204,4235,799,1
7205,309,125,1
7206,1589,306,0
7207,400,404,0
7208,3601,419,0
7209,1185,998,0
7210,1107,1645,0
7211,3406,481,0
7212,780,1181,1
7213,286,21,1
7214,4237,371,0
7215,2644,413,0
7216,1220,1462,1
7217,3205,1015,0
7218,1219,538,1
7219,3193,542,1
7220,13,94,1
7221,1169,959,0
7222,3252,1103,0
7223,4238,914,0
7224,1842,1285,1
7225,3548,1400,0
7226,185,194,1
7227,2644,745,0
7228,1219,876,1
7229,2444,694,0
7230,83,147,1
7231,3932,1428,1
7232,1674,1183,1
7233,4239,124,0
7234,1464,67,1
7235,1464,94,1
7236,3014,1765,1
7237,1539,123,0
7238,2,807,0
7239,1780,118,1
7240,1165,694,1
7241,4065,629,0
7242,466,2139,1
7243,4240,1398,0
7244,873,412,1
7245,3326,1970,0
7246,1800,460,0
7247,963,593,0
7248,1382,849,1
7249,3281,1793,0
7250,588,504,0
7251,716,351,0
7252,3672,450,0
7253,899,171,1
7254,1294,125,1
7255,2665,184,1
7256,431,616,1
7257,1538,1885,0
7258,1382,14,1
7259,2351,1470,1
7260,1696,958,0
7261,4179,206,1
7262,76,433,1
7263,3161,849,0
7264,443,1523,0
7265,2951,87,1
7266,148,185,1
7267,2335,1752,0
7268,187,2130,0
7269,2742,1043,0
7270,2154,690,0
7271,1058,2146,0
7272,512,347,1
7273,2653,55,1
7274,2784,77,1
7275,2556,1735,0
7276,3033,2084,0
7277,3409,405,1
7278,1820,643,0
7279,453,402,1
7280,141,206,1
7281,1517,1111,1
7282,3099,2139,0
7283,274,198,0
7284,2990,1079,0
7285,107,1500,1
7286,2984,155,1
7287,2446,894,0
7288,1760,1271,0
7289,991,77,1
7290,3454,79,0
7291,3826,1077,0
7292,6,552,1
7293,1463,197,0
7294,3751,195,1
7295,3209,480,1
7296,1948,307,1
7297,1159,272,0
7298,45,1991,0
7299,1812,104,1
7300,3705,354,0
7301,4243,1737,0
7302,3977,259,0
7303,3212,847,1
7304,3877,1565,1
7305,270,560,1
7306,2426,701,0
7307,916,913,0
7308,1133,396,1
7309,1243,1181,0
7310,893,370,1
7311,3094,865,0
7312,3546,1164,0
7313,1264,443,1
7314,2113,1596,0
7315,3423,443,1
7316,590,14,1
7317,780,29,1
7318,45,118,1
7319,2688,443,1
7320,4177,1456,0
7321,1969,1441,1
7322,1248,616,0
7323,1567,920,1
7324,1648,1119,0
7325,482,1536,1
7326,153,1181,1
7327,443,147,1
7328,3377,367,0
7329,422,1221,0
7330,2980,2013,0
7331,2791,14,1
7332,950,339,1
7333,2881,1041,0
7334,2138,1446,1
7335,2277,1461,1
7336,126,94,1
7337,1527,713,0
7338,1410,1285,1
7339,4244,1265,1
7340,1924,1090,0
7341,4245,48,1
7342,4246,77,1
7343,1454,237,0
7344,3734,576,0
7345,703,1992,0
7346,3013,1855,0
7347,673,1319,0
7348,3759,1508,0
7349,734,1248,1
7350,4250,375,1
7351,3489,2119,0
7352,4251,1897,0
7353,117,1598,0
7354,1890,1513,0
7355,103,348,1
7356,2686,62,0
7357,4162,205,0
7358,3223,380,1
7359,488,313,1
7360,73,594,0
7361,3494,443,1
7362,705,1590,0
7363,416,90,0
7364,2055,14,1
7365,2759,507,1
7366,1265,1991,1
7367,815,1740,0
7368,3912,1549,0
7369,3044,1246,0
7370,4239,186,1
7371,2214,405,1
7372,166,1726,1
7373,472,231,0
7374,642,84,1
7375,3390,473,0
7376,2015,1193,0
7377,3785,573,0
7378,3153,2053,0
7379,305,94,1
7380,1408,214,1
7381,2821,77,1
7382,579,729,0
7383,2284,171,0
7384,847,189,1
7385,1898,649,1
7386,2393,1040,0
7387,3785,375,1
7388,4255,132,1
7389,3460,1199,0
7390,1167,29,1
7391,1182,1386,0
7392,2084,87,1
7393,512,1269,0
7394,721,132,1
7395,74,1963,1
7396,2853,1501,0
7397,371,337,1
7398,1368,1420,1
7399,2458,111,1
7400,1296,77,1
7401,1219,206,1
7402,1755,1239,0
7403,1602,2087,0
7404,4260,216,0
7405,3067,1574,1
7406,343,189,1
7407,2488,17,0
7408,4149,103,1
7409,2553,1175,0
7410,1082,690,1
7411,3028,1012,0
7412,4260,2089,0
7413,123,235,1
7414,808,1036,1
7415,1746,1756,1
7416,1312,147,1
7417,3872,906,0
7418,2689,1392,0
7419,1508,1480,1
7420,1387,1887,0
7421,1601,56,1
7422,44,278,1
7423,3461,272,0
7424,1837,147,1
7425,209,820,0
7426,1313,1945,1
7427,1346,229,1
7428,2218,1943,0
7429,1993,77,1
7430,628,259,1
7431,1024,425,0
7432,1542,147,1
7433,2076,1454,0
7434,652,1040,0
7435,2661,405,1
7436,808,779,1
7437,3022,443,1
7438,648,29,1
7439,950,1656,0
7440,994,147,1
7441,947,675,0
7442,3221,1699,0
7443,344,77,1
7444,1158,126,1
7445,2150,495,0
7446,1075,189,1
7447,128,1393,0
7448,2903,840,0
7449,3353,953,0
7450,2323,273,1
7451,3018,1446,1
7452,1078,192,1
7453,958,402,1
7454,3035,1107,0
7455,151,494,1
7456,815,675,0
7457,4263,72,1
7458,558,827,1
7459,1944,87,1
7460,2208,1852,0
7461,715,469,1
7462,2939,1442,1
7463,231,474,0
7464,660,1699,0
7465,1465,1622,1
7466,3512,2005,0
7467,338,854,1
7468,3285,934,0
7469,3066,58,0
7470,8,278,1
7471,576,1308,1
7472,1679,525,1
7473,1362,14,1
7474,195,77,1
7475,3483,2121,0
7476,3308,11,1
7477,1806,1798,0
7478,1424,388,0
7479,4054,1040,1
7480,1106,1334,0
7481,629,2108,0
7482,578,296,1
7483,1949,809,1
7484,724,2027,0
7485,2165,77,1
7486,3609,1539,0
7487,501,189,1
7488,1905,1666,0
7489,2022,111,1
7490,3607,1704,0
7491,2909,429,0
7492,2006,238,0
7493,2384,1358,1
7494,1087,18,0
7495,3278,1757,0
7496,1767,1617,0
7497,2405,1455,0
7498,735,321,1
7499,141,295,1
7500,4139,290,1
7501,2763,1789,0
7502,3295,638,1
7503,1003,94,1
7504,1846,75,0
7505,1788,1457,0
7506,2251,70,0
7507,2585,1380,0
7508,4065,412,0
7509,3274,1358,1
7510,2115,1020,0
7511,3646,560,1
7512,1113,1445,0
7513,1265,746,1
7514,850,1923,0
7515,500,963,1
7516,192,1305,1
7517,15,52,1
7518,87,1718,0
7519,937,2002,0
7520,381,1253,0
7521,286,1854,1
7522,3783,88,0
7523,2005,67,1
7524,131,104,1
7525,2313,1764,0
7526,4150,1620,0
7527,3500,847,1
7528,2882,1548,1
7529,2166,133,0
7530,1571,127,0
7531,692,262,1
7532,371,1272,1
7533,2324,1694,0
7534,709,1190,0
7535,3906,435,0
7536,1853,443,1
7537,444,339,1
7538,1159,890,1
7539,1345,653,1
7540,286,629,1
7541,468,14,1
7542,4268,140,1
7543,1067,582,1
7544,1094,1275,0
7545,4169,1632,1
7546,1214,1495,0
7547,3151,618,0
7548,649,479,1
7549,808,861,0
7550,4240,1407,0
7551,443,69,1
7552,3483,1981,0
7553,1270,677,1
7554,631,1853,1
7555,790,1655,0
7556,349,2019,0
7557,2136,2015,0
7558,950,84,1
7559,554,1997,0
7560,1718,473,0
7561,2244,1248,1
7562,4198,2012,0
7563,1030,1036,0
7564,568,1559,0
7565,4151,655,1
7566,2010,1063,0
7567,1305,1010,0
7568,2605,1057,1
7569,244,1354,0
7570,3256,1633,1
7571,4269,1037,0
7572,958,1114,0
7573,3042,1220,0
7574,1112,14,1
7575,3815,83,0
7576,3826,1193,0
7577,3526,1955,0
7578,182,1757,1
7579,842,807,1
7580,813,77,1
7581,2491,254,1
7582,4023,1869,0
7583,3533,281,1
7584,3987,1464,0
7585,3591,1419,0
7586,2184,638,1
7587,2918,125,1
7588,1184,1127,0
7589,3597,1330,1
7590,453,727,1
7591,3777,405,1
7592,4199,480,1
7593,83,52,1
7594,238,1418,0
7595,1714,757,1
7596,3806,1339,1
7597,2964,103,1
7598,2354,1880,0
7599,413,67,1
7600,2980,94,1
7601,1219,295,1
7602,2948,1857,0
7603,4273,1760,0
7604,859,77,1
7605,3766,1740,0
7606,1982,14,1
7607,102,556,0
7608,4274,290,1
7609,550,502,0
7610,434,189,1
7611,1836,195,1
7612,1300,840,0
7613,2189,1261,1
7614,509,1223,1
7615,3638,1003,1
7616,1478,1863,0
7617,884,1707,1
7618,449,1201,0
7619,1025,339,1
7620,116,504,0
7621,1259,1259,0
7622,819,2159,0
7623,571,1804,0
7624,730,339,1
7625,2176,1769,0
7626,4041,611,0
7627,4276,527,0
7628,1299,1869,0
7629,2543,2012,0
7630,760,1176,0
7631,3099,166,0
7632,3750,219,0
7633,490,138,1
7634,585,938,0
7635,3707,1740,1
7636,3965,125,1
7637,988,637,1
7638,2412,118,1
7639,4278,1529,0
7640,1,67,1
7641,808,504,1
7642,1835,1501,0
7643,309,538,1
7644,1842,1111,1
7645,962,1746,1
7646,233,2086,0
7647,803,194,1
7648,501,727,1
7649,1427,775,0
7650,2104,59,0
7651,780,194,1
7652,3163,1335,0
7653,413,2152,1
7654,913,1899,1
7655,1130,87,1
7656,1021,67,1
7657,2290,437,0
7658,3285,1503,0
7659,1669,77,1
7660,76,854,1
7661,1389,3,1
7662,230,277,1
7663,3302,302,0
7664,1424,578,0
7665,3375,412,0
7666,3752,718,0
7667,1663,1599,0
7668,192,67,1
7669,3824,2110,1
7670,259,847,1
7671,3590,1355,0
7672,9,77,1
7673,3238,1715,0
7674,1144,1007,1
7675,4282,2150,1
7676,4160,144,0
7677,240,10,1
7678,2525,538,1
7679,2744,77,1
7680,3879,412,0
7681,3872,771,1
7682,1077,4,0
7683,24,1430,0
7684,4283,382,0
7685,134,27,1
7686,800,1891,0
7687,236,1710,1
7688,1764,2019,0
7689,1824,1262,0
7690,185,29,1
7691,931,412,1
7692,1376,10,0
7693,765,1398,0
7694,2002,1657,0
7695,2653,1457,0
7696,916,278,1
7697,1822,69,1
7698,3479,1330,0
7699,2838,1793,0
7700,4185,385,0
7701,106,184,0
7702,730,807,1
7703,3310,67,1
7704,794,2111,1
7705,3412,1448,0
7706,3335,938,1
7707,509,1451,0
7708,1139,1655,1
7709,155,1848,0
7710,4285,14,1
7711,1468,843,0
7712,1883,1248,0
7713,2947,675,1
7714,2015,776,1
7715,4286,204,1
7716,2274,1588,1
7717,759,1523,0
7718,2105,94,1
7719,151,67,1
7720,606,150,0
7721,2848,734,0
7722,311,1175,1
7723,668,1037,0
7724,1940,516,0
7725,3303,1813,1
7726,709,1878,0
7727,968,29,1
7728,965,111,0
7729,1010,1207,1
7730,1995,1589,0
7731,777,1837,1
7732,4291,1532,1
7733,472,2031,1
7734,2180,72,1
7735,936,576,0
7736,202,555,0
7737,15,147,1
7738,2042,1219,0
7739,374,52,1
7740,1915,88,0
7741,286,90,1
7742,55,197,1
7743,1475,1708,0
7744,3148,949,0
7745,869,1445,0
7746,962,412,1
7747,3093,984,0
7748,803,77,1
7749,2011,1667,1
7750,963,538,1
7751,1003,67,1
7752,3892,469,1
7753,4110,77,1
7754,434,278,1
7755,337,492,1
7756,2525,195,1
7757,4293,415,0
7758,603,281,1
7759,2862,118,1
7760,13,118,1
7761,2117,3,1
7762,592,975,0
7763,3556,253,1
7764,230,295,1
7765,4150,350,1
7766,369,351,0
7767,803,138,1
7768,2992,752,0
7769,258,2142,1
7770,2257,810,0
7771,2491,1857,0
7772,1712,1432,0
7773,592,1000,0
7774,991,118,1
7775,286,235,1
7776,1394,1680,0
7777,4129,1554,0
7778,603,2126,0
7779,52,556,1
7780,1504,1297,1
7781,2088,94,1
7782,4059,808,1
7783,982,674,1
7784,1133,938,1
7785,4297,68,0
7786,3608,1253,0
7787,1942,1714,0
7788,147,1089,0
7789,668,1726,1
7790,2831,1419,0
7791,344,1967,0
7792,809,1284,1
7793,2950,1828,0
7794,101,118,1
7795,3431,1441,0
7796,2600,731,0
7797,1185,266,0
7798,179,1053,0
7799,4072,972,1
7800,625,308,0
7801,3091,77,1
7802,3078,2147,0
7803,3769,1106,0
7804,973,1323,0
7805,1394,827,0
7806,3836,701,0
7807,804,92,1
7808,803,278,1
7809,3493,2019,1
7810,2227,1655,0
7811,1294,147,1
7812,4298,77,1
7813,1879,720,0
7814,3240,442,1
7815,2656,1492,0
7816,3649,1491,1
7817,1106,77,1
7818,3635,2099,0
7819,685,1440,0
7820,2458,1191,0
7821,2696,917,1
7822,2899,1904,0
7823,106,2024,0
7824,2667,2075,0
7825,3983,663,1
7826,1008,385,0
7827,4299,1215,1
7828,3621,274,0
7829,2545,312,0
7830,713,1862,0
7831,776,1446,1
7832,3210,28,0
7833,3521,1459,0
7834,4300,690,1
7835,3446,525,1
7836,2447,569,0
7837,3461,405,1
7838,4205,1293,0
7839,1732,263,1
7840,1679,791,0
7841,959,514,0
7842,1474,433,0
7843,3472,140,1
7844,2399,1915,0
7845,669,1846,0
7846,651,988,0
7847,2014,218,1
7848,1781,1483,1
7849,2194,274,0
7850,1194,1995,0
7851,1031,1095,0
7852,286,941,0
7853,141,125,1
7854,370,2163,1
7855,1033,1788,0
7856,920,77,1
7857,151,619,1
7858,2917,1358,0
7859,3342,2142,0
7860,4301,934,0
7861,3146,771,0
7862,75,147,1
7863,952,1417,0
7864,590,479,1
7865,728,1776,1
7866,2014,1355,1
7867,1747,261,0
7868,3258,899,1
7869,221,1892,0
7870,446,1709,1
7871,2645,77,1
7872,1538,111,1
7873,1808,67,1
7874,453,130,1
7875,3122,271,0
7876,3107,168,0
7877,512,1072,0
7878,430,517,0
7879,1112,29,1
7880,2525,10,1
7881,1541,111,1
7882,1401,719,1
7883,2963,103,1
7884,2971,1413,1
7885,1063,15,1
7886,3286,1018,0
7887,2948,480,0
7888,2918,84,1
7889,1216,1853,0
7890,962,716,1
7891,4117,1420,0
7892,3962,1143,0
7893,882,1228,1
7894,154,1689,0
7895,1888,653,1
