,smiles,sequence,interactions
12400,9698,654,0
12401,11978,949,1
12402,3971,412,0
12403,10109,360,1
12404,6835,220,0
12405,11792,35,1
12406,12501,77,0
12407,11818,506,0
12408,5514,343,1
12409,3362,224,1
12410,12503,326,0
12411,12504,35,1
12412,6897,160,1
12413,6660,149,0
12414,5295,67,1
12415,10916,1206,1
12416,4982,1483,1
12417,4520,229,1
12418,1468,54,1
12419,3170,446,0
12420,8952,77,0
12421,4137,196,0
12422,9576,696,1
12423,12507,431,1
12424,3610,1637,0
12425,3675,40,1
12426,9980,35,1
12427,12509,29,0
12428,2479,209,0
12429,4525,733,0
12430,11039,224,1
12431,5557,25,0
12432,9903,788,1
12433,4643,101,0
12434,12512,3,0
12435,5057,128,0
12436,6489,310,0
12437,5676,77,0
12438,3357,102,0
12439,3583,267,0
12440,3314,1819,1
12441,4432,862,0
12442,862,40,0
12443,10487,93,1
12444,11846,83,1
12445,12513,749,0
12446,12514,67,1
12447,5770,3,0
12448,9431,292,0
12449,2592,41,0
12450,11202,452,0
12451,12515,276,1
12452,5362,223,0
12453,11362,284,1
12454,4518,77,0
12455,863,2144,0
12456,12199,7,0
12457,11168,242,0
12458,2719,3,0
12459,6745,26,1
12460,5168,436,1
12461,12518,292,0
12462,2110,899,0
12463,1949,43,1
12464,3464,351,0
12465,12519,237,1
12466,7626,25,0
12467,12520,195,0
12468,2998,1246,0
12469,12521,224,1
12470,12087,9,1
12471,7769,607,1
12472,12523,242,1
12473,2924,1323,0
12474,12524,67,1
12475,2558,775,1
12476,9962,126,1
12477,1049,1301,0
12478,4861,442,0
12479,12525,7,0
12480,6758,1321,0
12481,562,834,1
12482,7552,847,0
12483,4671,86,0
12484,2110,153,0
12485,3113,1135,0
12486,7852,140,1
12487,5039,282,1
12488,2859,269,1
12489,11201,86,1
12490,7552,958,1
12491,9734,1555,0
12492,8764,242,0
12493,8566,77,0
12494,12530,3,0
12495,4709,189,1
12496,12249,588,1
12497,5569,724,0
12498,1,491,1
12499,12404,148,1
12500,305,535,0
12501,8046,14,0
12502,12531,104,1
12503,3204,29,0
12504,12534,101,0
12505,10824,35,1
12506,11488,254,0
12507,3978,48,0
12508,97,2146,1
12509,12535,40,1
12510,566,733,0
12511,12537,204,0
12512,1966,90,1
12513,12162,300,1
12514,8042,42,0
12515,304,259,1
12516,12538,348,1
12517,1763,1811,0
12518,10923,236,1
12519,6067,533,1
12520,9965,40,1
12521,4754,2000,0
12522,3386,242,1
12523,2793,360,1
12524,7608,1106,1
12525,12539,128,0
12526,1491,427,1
12527,12540,148,1
12528,3484,52,1
12529,4370,276,1
12530,1763,1109,1
12531,4685,41,0
12532,9648,798,1
12533,12546,1317,0
12534,2305,7,1
12535,12547,137,0
12536,1023,189,1
12537,12549,464,0
12538,8369,418,0
12539,6194,78,1
12540,4169,91,1
12541,3358,86,0
12542,12552,67,1
12543,2064,26,1
12544,12162,583,0
12545,1111,1030,1
12546,9508,125,1
12547,1082,1050,0
12548,7199,52,0
12549,12554,771,1
12550,9710,231,0
12551,6389,0,0
12552,6124,344,0
12553,8700,39,1
12554,12557,208,1
12555,11917,52,0
12556,7257,246,0
12557,12332,809,0
12558,12559,1243,0
12559,10363,52,0
12560,12561,26,1
12561,12563,91,0
12562,12564,464,0
12563,6463,1755,1
12564,12565,74,1
12565,5688,3,0
12566,2902,269,1
12567,931,1566,0
12568,9713,409,1
12569,9114,60,0
12570,10272,952,1
12571,621,77,0
12572,6833,547,0
12573,11497,204,0
12574,6007,35,1
12575,1661,2150,0
12576,3586,464,0
12577,1303,1246,0
12578,12569,47,1
12579,7758,2033,0
12580,5009,3,0
12581,5966,242,1
12582,2205,7,0
12583,12571,90,0
12584,4910,0,0
12585,12572,3,0
12586,7419,615,0
12587,6758,220,0
12588,8046,641,0
12589,12576,947,1
12590,12577,983,1
12591,5804,155,0
12592,372,266,0
12593,12028,428,1
12594,414,1849,0
12595,6967,0,0
12596,6635,67,1
12597,12580,189,1
12598,12581,56,0
12599,3611,770,1
12600,12209,83,1
12601,12582,242,0
12602,8751,220,1
12603,10567,1453,0
12604,12583,82,1
12605,12024,116,1
12606,12584,3,0
12607,12585,26,1
12608,12586,40,1
12609,5185,344,0
12610,12588,42,0
12611,9845,2152,0
12612,7164,345,1
12613,12334,48,0
12614,9246,214,1
12615,11123,67,1
12616,10411,107,1
12617,3287,39,1
12618,2924,2154,0
12619,4208,374,0
12620,4977,1750,1
12621,7046,242,0
12622,11579,48,0
12623,3880,973,0
12624,3941,418,0
12625,7582,113,1
12626,3261,35,1
12627,7305,344,0
12628,12594,790,1
12629,12595,39,1
12630,332,3,0
12631,11698,40,1
12632,10138,204,0
12633,12599,77,0
12634,8158,101,1
12635,882,1369,1
12636,11624,40,0
12637,3107,9,1
12638,4831,163,1
12639,12601,128,0
12640,8024,1450,0
12641,7962,189,1
12642,2234,52,0
12643,6266,1890,1
12644,2805,77,0
12645,11465,77,0
12646,6613,41,0
12647,1176,233,1
12648,4685,1014,0
12649,10736,19,1
12650,10390,115,0
12651,6838,77,0
12652,12606,67,1
12653,571,52,0
12654,7016,1483,1
12655,3750,1313,0
12656,5223,0,0
12657,12607,39,1
12658,12608,77,0
12659,10111,397,1
12660,1484,1323,0
12661,11579,3,0
12662,12301,617,1
12663,10893,67,1
12664,1347,329,1
12665,9409,1885,1
12666,1887,992,0
12667,11312,1023,0
12668,268,149,0
12669,12614,547,0
12670,399,818,0
12671,4386,47,1
12672,5901,39,1
12673,12618,620,1
12674,12619,381,0
12675,12620,506,0
12676,12621,39,0
12677,1740,32,0
12678,6195,223,0
12679,12624,242,0
12680,6082,2155,0
12681,1999,19,0
12682,1516,242,0
12683,1386,353,0
12684,10883,56,0
12685,9328,22,1
12686,3404,52,0
12687,11208,90,1
12688,8888,1429,0
12689,6151,24,0
12690,389,86,1
12691,7984,15,1
12692,6219,429,0
12693,12625,170,1
12694,508,429,0
12695,931,220,1
12696,12626,47,1
12697,12627,546,1
12698,3597,741,1
12699,1411,35,1
12700,6714,829,1
12701,7922,160,0
12702,5654,546,1
12703,5340,467,0
12704,244,2156,1
12705,6425,77,0
12706,1704,40,1
12707,5757,374,0
12708,7357,35,1
12709,9936,41,0
12710,12630,47,1
12711,5253,93,1
12712,8038,1206,0
12713,12632,201,0
12714,12557,220,0
12715,11649,128,0
12716,10918,813,1
12717,6315,579,1
12718,12634,39,1
12719,4819,196,0
12720,10452,149,1
12721,9796,1172,0
12722,2110,625,0
12723,3733,149,0
12724,6971,67,1
12725,7089,246,0
12726,12635,67,1
12727,8132,19,0
12728,8857,1023,0
12729,863,2157,0
12730,12522,195,1
12731,9513,72,0
12732,12638,460,0
12733,3911,310,0
12734,6279,119,1
12735,12640,82,1
12736,839,905,0
12737,3059,117,0
12738,6576,267,0
12739,10314,52,0
12740,12641,137,0
12741,4610,0,1
12742,1531,357,0
12743,5419,3,0
12744,10813,7,0
12745,305,214,0
12746,4343,3,0
12747,602,906,0
12748,9123,412,1
12749,1754,365,1
12750,3977,279,1
12751,1936,72,1
12752,5375,588,1
12753,6663,112,0
12754,1695,2159,0
12755,5552,21,0
12756,12643,137,0
12757,12644,254,0
12758,12645,1760,1
12759,3958,3,0
12760,1288,434,0
12761,6710,42,0
12762,2860,392,0
12763,1562,48,0
12764,2552,35,1
12765,1875,93,1
12766,7314,262,1
12767,7047,56,0
12768,11713,60,0
12769,12650,60,0
12770,5052,362,1
12771,3878,365,0
12772,12651,19,1
12773,6822,3,0
12774,4845,1408,0
12775,9692,9,1
12776,477,3,0
12777,12136,182,0
12778,1044,3,0
12779,12657,589,1
12780,11209,39,0
12781,1018,226,1
12782,5553,22,1
12783,3068,33,1
12784,12658,7,0
12785,7175,269,1
12786,12659,41,0
12787,7895,1500,1
12788,4438,160,1
12789,7375,409,1
12790,560,48,0
12791,12660,32,1
12792,4557,0,0
12793,8557,3,0
12794,12661,86,0
12795,12662,77,0
12796,12663,521,1
12797,935,419,1
12798,3696,445,1
12799,3291,214,1
12800,8395,200,0
12801,1259,210,1
12802,2088,0,0
12803,5614,91,0
12804,12061,368,0
12805,6462,927,1
12806,3277,1859,1
12807,3451,246,0
12808,4459,1177,1
12809,1886,265,1
12810,1158,48,0
12811,856,716,0
12812,7282,2161,0
12813,12665,1107,0
12814,377,242,0
12815,12669,214,0
12816,659,2163,1
12817,12670,67,1
12818,1029,1082,0
12819,12467,24,0
12820,10454,344,0
12821,526,19,0
12822,2420,1090,0
12823,2355,1097,1
12824,12671,485,0
12825,3461,447,0
12826,13,2164,1
12827,12673,687,1
12828,1570,446,0
12829,11071,40,0
12830,12674,163,0
12831,3263,32,0
12832,10064,3,0
12833,7735,1786,0
12834,9259,207,0
12835,7241,926,0
12836,12678,48,0
12837,8228,140,0
12838,7133,265,1
12839,12680,1744,0
12840,951,160,1
12841,708,380,1
12842,8707,1267,1
12843,11448,102,0
12844,8599,77,1
12845,49,1655,0
12846,7009,22,0
12847,12682,231,0
12848,1089,314,0
12849,3230,33,1
12850,5186,72,0
12851,7716,265,1
12852,5244,77,0
12853,12685,862,1
12854,8379,831,1
12855,5034,1413,0
12856,49,2166,0
12857,2804,2167,1
12858,7223,77,0
12859,1194,532,0
12860,11551,46,0
12861,7325,35,1
12862,904,3,0
12863,12688,210,1
12864,4566,246,0
12865,907,3,0
12866,12690,169,0
12867,9991,634,0
12868,10435,148,1
12869,9062,67,1
12870,9880,242,0
12871,10389,8,1
12872,6930,77,0
12873,12608,19,1
12874,12641,224,1
12875,9875,46,1
12876,309,189,1
12877,12692,7,1
12878,11324,198,0
12879,12693,188,0
12880,7879,1312,0
12881,10770,3,0
12882,12695,67,1
12883,12696,3,0
12884,4515,223,0
12885,4920,399,0
12886,3235,398,1
12887,8426,22,0
12888,12699,32,0
12889,12700,562,0
12890,4742,701,1
12891,12439,104,1
12892,12701,431,1
12893,7041,620,1
12894,6575,35,1
12895,11339,56,0
12896,6647,172,1
12897,2897,265,0
12898,1356,211,1
12899,6047,546,1
12900,152,344,0
12901,12658,39,0
12902,12703,887,1
12903,5903,1192,1
12904,12704,0,0
12905,4961,40,1
12906,205,565,0
12907,12706,195,0
12908,6725,445,1
12909,12707,67,1
12910,8151,267,0
12911,12708,348,1
12912,69,1795,0
12913,12498,1080,1
12914,10617,39,1
12915,3958,242,0
12916,2011,2127,0
12917,11261,381,0
12918,12039,25,0
12919,268,1029,0
12920,12175,3,0
12921,8438,399,1
12922,12713,247,1
12923,12714,56,0
12924,4060,74,0
12925,1329,575,0
12926,8177,7,1
12927,9561,67,1
12928,4638,570,1
12929,4959,952,1
12930,7457,520,1
12931,5052,276,0
12932,3171,382,0
12933,4785,0,0
12934,12716,227,0
12935,2359,35,1
12936,12717,399,0
12937,10607,2170,0
12938,7616,785,0
12939,10075,697,0
12940,6170,443,0
12941,12718,137,0
12942,12104,82,1
12943,255,1044,1
12944,289,41,0
12945,1942,818,0
12946,12719,86,1
12947,6508,24,0
12948,7608,437,0
12949,5265,546,1
12950,5664,35,1
12951,7665,401,1
12952,3079,48,0
12953,10426,7,1
12954,1159,7,0
12955,819,223,0
12956,7546,715,1
12957,11583,24,0
12958,2011,1091,1
12959,12723,189,1
12960,6164,2175,1
12961,12724,67,1
12962,12725,214,0
12963,5138,107,1
12964,12726,104,1
12965,377,89,0
12966,4395,0,0
12967,12727,40,1
12968,12175,771,0
12969,1178,1256,1
12970,4840,52,0
12971,1344,195,0
12972,10175,140,0
12973,10455,262,1
12974,9544,229,1
12975,2632,491,0
12976,2407,40,1
12977,6789,19,1
12978,11859,83,1
12979,11329,125,0
12980,845,204,0
12981,4954,52,0
12982,5255,636,0
12983,10703,126,1
12984,314,223,0
12985,12732,91,1
12986,12075,230,1
12987,9039,47,1
12988,1690,2177,0
12989,6181,230,1
12990,5190,90,0
12991,10989,424,1
12992,12733,368,0
12993,12734,126,1
12994,12287,35,1
12995,12735,855,0
12996,12736,40,1
12997,4407,60,0
12998,9686,1322,1
12999,11986,15,1
13000,6441,207,0
13001,7101,209,1
13002,5195,86,0
13003,12737,651,1
13004,493,80,0
13005,11288,126,1
13006,5834,607,1
13007,6195,76,1
13008,12145,19,1
13009,9314,1080,1
13010,12739,270,1
13011,7937,634,0
13012,7257,547,0
13013,4797,353,0
13014,5872,62,0
13015,4885,208,0
13016,8269,0,0
13017,205,766,0
13018,1061,67,1
13019,5600,209,1
13020,12743,67,1
13021,10403,204,0
13022,8004,40,0
13023,1563,223,0
13024,12744,83,1
13025,6406,91,0
13026,5884,360,1
13027,9464,0,0
13028,12746,412,1
13029,11770,348,1
13030,6647,77,0
13031,6208,286,0
13032,5863,77,0
13033,4768,19,1
13034,7105,592,1
13035,2410,3,0
13036,10004,992,0
13037,11271,35,1
13038,12749,3,0
13039,8255,445,0
13040,12713,42,0
13041,9054,1145,0
13042,12750,1385,1
13043,1069,169,0
13044,10056,87,0
13045,1210,39,1
13046,1455,116,0
13047,2907,160,1
13048,581,208,0
13049,12753,269,1
13050,12754,565,0
13051,1686,447,0
13052,2202,196,0
13053,5111,126,1
13054,12757,67,1
13055,10398,149,0
13056,11938,77,0
13057,2786,794,0
13058,11793,91,1
13059,3791,891,0
13060,4677,0,0
13061,12758,324,1
13062,91,1072,0
13063,12493,105,1
13064,12761,1760,1
13065,6448,164,0
13066,12763,3,0
13067,755,25,0
13068,12139,1901,0
13069,9259,247,1
13070,11215,1339,0
13071,4011,265,0
13072,11707,149,0
13073,12766,3,0
13074,8438,964,1
13075,10970,1755,1
13076,148,32,0
13077,8716,42,0
13078,11397,128,1
13079,8559,86,0
13080,48,1251,0
13081,2082,467,0
13082,12178,861,0
13083,9980,39,1
13084,655,1392,0
13085,12771,148,1
13086,4486,212,0
13087,8010,220,1
13088,10900,91,0
13089,12773,412,0
13090,7074,32,0
13091,3181,3,0
13092,2445,587,0
13093,2201,77,0
13094,11088,137,0
13095,455,492,1
13096,2466,3,0
13097,1336,1028,1
13098,292,562,0
13099,12774,126,1
13100,4899,3,0
13101,7488,344,0
13102,12775,1063,1
13103,404,518,0
13104,5153,269,1
13105,12776,198,0
13106,7367,3,0
13107,88,1607,0
13108,12618,357,0
13109,7153,2182,0
13110,12777,83,1
13111,10270,344,0
13112,12621,7,0
13113,12778,40,1
13114,2520,137,0
13115,2779,3,0
13116,2432,214,0
13117,12739,210,1
13118,5614,1063,1
13119,1472,427,1
13120,12779,148,1
13121,267,3,0
13122,12781,47,1
13123,12782,48,0
13124,2342,74,0
13125,11617,98,1
13126,12784,77,0
13127,11115,60,0
13128,12175,48,0
13129,2026,878,0
13130,7113,242,1
13131,1780,91,1
13132,12789,102,0
13133,9218,396,0
13134,12790,102,0
13135,12791,115,0
13136,2897,3,0
13137,11825,1828,1
13138,2236,40,0
13139,2771,101,0
13140,5918,363,0
13141,12792,669,0
13142,4546,90,0
13143,7346,0,0
13144,557,1082,0
13145,1397,204,0
13146,9151,1079,0
13147,12796,272,1
13148,4742,208,0
13149,10357,0,0
13150,12797,42,0
13151,6780,148,1
13152,11496,52,0
13153,1620,463,0
13154,5641,1357,0
13155,9826,265,1
13156,12296,366,1
13157,3759,160,0
13158,3911,2185,0
13159,8445,247,1
13160,475,3,0
13161,2728,98,0
13162,12173,1151,1
13163,834,52,0
13164,622,48,0
13165,12800,42,0
13166,10339,246,0
13167,9988,1021,1
13168,12801,67,1
13169,1857,48,0
13170,4843,46,0
13171,12803,236,1
13172,1870,1083,1
13173,1758,47,0
13174,7789,214,0
13175,745,1028,1
13176,1512,2187,1
13177,8409,447,1
13178,5475,40,1
13179,12806,56,0
13180,3342,131,0
13181,1408,1199,0
13182,7887,3,0
13183,12807,412,1
13184,8103,195,0
13185,5628,1021,1
13186,8818,169,0
13187,3754,2066,0
13188,9936,3,0
13189,1761,77,0
13190,11103,2188,0
13191,7591,3,0
13192,12810,198,0
13193,12811,91,1
13194,12813,42,0
13195,7923,7,0
13196,11,1490,0
13197,12211,301,1
13198,7875,91,0
13199,3158,548,0
13200,4768,181,1
13201,5589,86,1
13202,6281,546,1
13203,8691,959,1
13204,4097,1407,1
13205,12519,25,0
13206,68,329,0
13207,11479,46,1
13208,1318,77,0
13209,7607,1072,0
13210,12818,67,1
13211,6748,211,1
13212,12819,324,0
13213,2946,122,0
13214,8271,518,0
13215,12820,549,0
13216,377,117,0
13217,2344,39,1
13218,5660,0,0
13219,1561,2153,0
13220,5233,7,0
13221,12823,1001,0
13222,1,2190,0
13223,10067,326,0
13224,9749,405,1
13225,12824,52,0
13226,2861,0,0
13227,9015,460,0
13228,12825,40,1
13229,805,52,0
13230,1748,204,0
13231,9978,204,0
13232,6793,77,0
13233,12827,607,1
13234,5101,196,0
13235,7087,343,1
13236,4943,1536,1
13237,240,102,0
13238,4152,194,1
13239,12829,77,0
13240,5596,741,1
13241,1548,1299,1
13242,12830,35,1
13243,11890,40,1
13244,6385,3,0
13245,9092,48,0
13246,6812,341,1
13247,12833,77,0
13248,8742,1044,0
13249,9036,77,0
13250,9483,482,1
13251,2477,7,0
13252,4412,343,1
13253,1417,52,1
13254,5233,39,1
13255,7034,33,0
13256,2727,412,0
13257,8303,0,0
13258,12834,77,0
13259,11778,24,0
13260,1432,485,0
13261,5193,364,1
13262,12835,3,0
13263,12397,170,1
13264,12836,119,0
13265,12837,1106,1
13266,268,505,0
13267,3901,0,0
13268,11520,883,0
13269,3911,827,0
13270,9988,2191,1
13271,12838,310,1
13272,5567,91,1
13273,75,1580,0
13274,11349,102,0
13275,3697,119,0
13276,12839,369,1
13277,1113,157,1
13278,4221,2193,0
13279,4405,140,0
13280,8304,52,0
13281,11024,536,0
13282,3693,457,0
13283,6772,93,1
13284,5013,0,0
13285,11148,220,1
13286,5470,91,1
13287,3709,89,1
13288,3701,407,1
13289,10063,40,1
13290,11936,209,1
13291,3897,0,0
13292,12842,47,0
13293,1096,91,0
13294,12627,246,0
13295,9484,223,0
13296,8614,77,0
13297,5039,200,1
13298,7569,148,1
13299,6009,149,0
13300,12846,148,1
13301,7576,382,0
13302,12847,460,0
13303,1578,157,0
13304,7801,2194,0
13305,9173,1000,1
13306,2116,7,0
13307,12132,35,1
13308,12473,232,1
13309,11638,126,1
13310,8620,126,1
13311,1282,7,1
13312,5480,0,0
13313,9022,83,1
13314,12850,169,0
13315,12851,126,1
13316,922,1067,0
13317,12853,654,0
13318,9765,891,0
13319,2415,48,0
13320,12854,170,1
13321,8148,3,0
13322,12856,98,1
13323,12858,67,1
13324,10365,52,0
13325,544,38,1
13326,6734,155,0
13327,579,41,0
13328,12861,75,0
13329,12862,220,1
13330,12863,77,0
13331,12864,40,1
13332,3980,101,0
13333,1392,135,1
13334,8465,32,0
13335,9072,43,1
13336,12866,9,1
13337,12867,19,1
13338,12868,542,0
13339,564,90,0
13340,3117,214,1
13341,2994,7,1
13342,746,195,0
13343,12869,67,1
13344,2373,2198,0
13345,12870,148,1
13346,1603,223,0
13347,12135,35,1
13348,1974,196,0
13349,1817,2000,0
13350,10646,242,0
13351,12873,1135,0
13352,8126,329,0
13353,5490,1285,1
13354,7588,7,0
13355,3763,25,0
13356,12875,91,0
13357,5316,272,1
13358,2537,204,0
13359,12584,0,0
13360,1920,56,0
13361,12879,43,0
13362,12277,32,0
13363,9688,60,0
13364,3763,345,1
13365,10404,91,0
13366,5911,1413,0
13367,12880,542,0
13368,4424,43,1
13369,5213,405,0
13370,12883,74,0
13371,4883,39,1
13372,10913,209,1
13373,472,691,1
13374,5498,189,1
13375,9141,3,0
13376,8879,39,1
13377,12884,204,1
13378,4728,343,1
13379,12887,200,0
13380,9244,196,0
13381,2734,48,0
13382,1313,275,1
13383,9475,7,0
13384,12645,618,1
13385,12891,1369,1
13386,7473,3,0
13387,4547,595,0
13388,5727,52,0
13389,8099,231,0
13390,5569,0,0
13391,2429,426,0
13392,12892,75,1
13393,1885,220,1
13394,2581,41,0
13395,3601,133,0
13396,10917,131,0
13397,11597,48,0
13398,10951,696,1
13399,12507,119,0
13400,3865,834,0
13401,10538,686,1
13402,4303,67,1
13403,12893,212,1
13404,12894,149,0
13405,7552,156,0
13406,12895,265,0
13407,6274,1021,1
13408,12714,343,1
13409,8401,2201,1
13410,12896,231,0
13411,5296,41,0
13412,2580,457,0
13413,11957,169,1
13414,6507,329,0
13415,7096,15,1
13416,4957,0,0
13417,49,428,0
13418,1387,2203,1
13419,108,41,0
13420,12899,3,0
13421,226,2204,1
13422,12248,595,0
13423,3878,670,1
13424,4862,246,0
13425,12900,3,0
13426,2327,67,1
13427,12901,589,1
13428,12902,445,1
13429,7334,60,0
13430,12903,200,1
13431,5687,35,1
13432,2010,3,0
13433,2490,67,1
13434,12905,82,1
13435,12906,132,0
13436,8527,122,0
13437,6358,2205,1
13438,2897,48,0
13439,7008,25,0
13440,12909,104,1
13441,12910,91,0
13442,4959,7,0
13443,1491,78,1
13444,2820,344,0
13445,6914,91,0
13446,4200,214,0
13447,11674,954,1
13448,10744,374,0
13449,12549,225,1
13450,2986,2207,1
13451,4338,288,1
13452,12504,39,1
13453,4819,43,1
13454,12912,343,1
13455,12504,7,0
13456,1886,25,0
13457,8743,3,0
13458,1695,498,0
13459,3484,209,1
13460,6389,429,1
13461,12915,32,0
13462,5805,25,0
13463,11265,82,1
13464,1460,89,0
13465,12239,91,1
13466,12916,77,0
13467,10589,204,0
13468,2364,214,0
13469,2187,77,0
13470,10741,35,0
13471,5282,48,0
13472,6492,48,0
13473,5490,1267,1
13474,6,1371,0
13475,557,824,1
13476,659,177,0
13477,12921,67,1
13478,12922,1663,0
13479,7151,149,0
13480,12925,397,1
13481,5065,223,0
13482,7348,48,0
13483,9604,0,0
13484,5490,2208,1
13485,12928,195,0
13486,1269,360,1
13487,5813,1063,1
13488,12930,77,0
13489,1683,1021,1
13490,1685,33,0
13491,818,38,0
13492,3353,583,0
13493,7008,242,1
13494,4885,22,0
13495,6248,204,0
13496,49,2209,0
13497,11762,3,0
13498,12935,3,0
13499,6886,490,1
13500,5840,961,0
13501,11105,182,0
13502,1186,0,0
13503,7579,93,1
13504,1220,878,1
13505,9637,91,1
13506,12937,3,0
13507,5881,67,1
13508,9276,40,1
13509,7534,7,0
13510,1900,615,1
13511,7315,0,0
13512,12938,25,0
13513,1505,115,1
13514,3365,3,0
13515,12941,965,1
13516,79,2210,0
13517,2092,41,0
13518,5660,135,1
13519,12942,46,0
13520,1954,39,1
13521,7647,506,0
13522,12248,224,1
13523,1822,1026,1
13524,3662,122,0
13525,5225,247,1
13526,3743,242,0
13527,12746,118,0
13528,3461,43,0
13529,2492,41,0
13530,7030,160,1
13531,3636,7,0
13532,10445,997,0
13533,677,343,0
13534,8748,430,0
13535,12947,46,0
13536,10424,164,1
13537,12948,91,1
13538,1518,2101,0
13539,12949,86,0
13540,12950,52,0
13541,12951,530,1
13542,12952,733,0
13543,5798,2214,0
13544,10484,93,1
13545,7914,0,0
13546,6853,60,0
13547,3422,1339,0
13548,11278,52,0
13549,12954,56,0
13550,3843,35,1
13551,12955,341,1
13552,4831,0,0
13553,8712,405,0
13554,6451,875,0
13555,12958,242,1
13556,12959,32,0
13557,7359,60,0
13558,10772,32,0
13559,1548,1112,0
13560,12481,137,0
13561,5903,214,1
13562,7118,88,0
13563,12961,212,0
13564,10606,67,1
13565,9988,1071,1
13566,2125,419,1
13567,9292,80,0
13568,12123,232,1
13569,10157,200,0
13570,1495,189,1
13571,12200,77,0
13572,12963,223,0
13573,12964,149,0
13574,6293,98,1
13575,1858,2000,0
13576,4340,0,0
13577,12967,39,1
13578,9113,35,1
13579,10328,0,0
13580,2011,1432,0
13581,12969,48,0
13582,12430,624,0
13583,5523,344,0
13584,7785,3,0
13585,13,2218,1
13586,9233,964,1
13587,880,884,0
13588,3064,48,0
13589,859,77,0
13590,1854,964,0
13591,12927,19,1
13592,12971,1354,1
13593,12972,19,1
13594,7333,1079,0
13595,4771,52,0
13596,5275,678,0
13597,12973,813,1
13598,2250,0,0
13599,12976,401,1
13600,5423,3,0
13601,3291,409,0
13602,12665,276,1
13603,5591,1734,0
13604,8005,60,0
13605,69,15,1
13606,1243,39,1
13607,3955,0,0
13608,8779,0,0
13609,5198,272,1
13610,12779,102,0
13611,2014,859,1
13612,9868,238,0
13613,10264,195,1
13614,6995,214,1
13615,11264,2219,1
13616,12981,1654,1
13617,12982,188,0
13618,5220,77,0
13619,5003,208,0
13620,7044,947,1
13621,3314,1059,1
13622,12984,200,1
13623,1085,1074,0
13624,12986,101,0
13625,1748,77,0
13626,686,259,0
13627,4546,392,0
13628,2415,1873,0
13629,12988,137,0
13630,12632,397,1
13631,12056,212,0
13632,11136,1739,0
13633,12989,269,1
13634,9678,1072,0
13635,3936,918,0
13636,12991,231,0
13637,12992,101,0
13638,2346,189,1
13639,1903,409,1
13640,8021,46,1
13641,2883,344,1
13642,1637,3,0
13643,4414,242,0
13644,10857,148,1
13645,38,658,0
13646,106,1585,1
13647,604,1500,1
13648,1797,1555,0
13649,4610,1398,1
13650,6208,947,1
13651,1006,223,0
13652,12010,46,1
13653,960,2021,1
13654,10960,89,1
13655,1071,1063,1
13656,10916,48,0
13657,10495,35,1
13658,5490,2218,1
13659,5033,824,0
13660,13001,128,0
13661,153,409,1
13662,4020,41,1
13663,13003,116,0
13664,10276,42,0
13665,13005,56,0
13666,8163,32,0
13667,2110,762,0
13668,5490,2223,0
13669,9852,2194,0
13670,12969,3,0
13671,2757,220,1
13672,6149,83,1
13673,5498,157,0
13674,12572,1480,1
13675,13009,67,1
13676,10341,374,0
13677,3811,2224,0
13678,7308,230,1
13679,10970,735,1
13680,1022,587,0
13681,12839,3,0
13682,8833,35,1
13683,9151,272,1
13684,5548,547,0
13685,3491,570,1
13686,3014,52,0
13687,9924,52,0
13688,9547,357,0
13689,8697,257,1
13690,7232,77,0
13691,10097,39,1
13692,7814,35,1
13693,13016,733,0
13694,13017,2225,0
13695,10447,343,1
13696,6732,242,1
13697,847,128,0
13698,11779,35,1
13699,13018,40,1
13700,6358,1506,0
13701,8148,242,1
13702,12047,189,1
13703,2895,1023,0
13704,1515,77,0
13705,6775,204,0
13706,12838,41,0
13707,1259,52,0
13708,936,242,0
13709,2852,75,1
13710,6251,40,1
13711,4514,67,1
13712,29,3,0
13713,5731,7,1
13714,11704,425,1
13715,1817,212,1
13716,13025,46,1
13717,11529,35,1
13718,6581,39,1
13719,7068,43,0
13720,13026,965,1
13721,1926,288,1
13722,1917,2071,1
13723,13027,687,1
13724,893,2227,0
13725,7502,1520,1
13726,12128,42,0
13727,8829,52,1
13728,63,91,1
13729,6829,208,0
13730,13030,242,0
13731,12273,442,0
13732,3669,692,0
13733,3878,43,0
13734,11355,542,0
13735,1532,1975,0
13736,1866,1822,0
13737,9055,60,0
13738,352,104,1
13739,3501,1028,1
13740,4542,164,1
13741,10499,122,1
13742,10780,3,0
13743,4996,441,1
13744,9773,640,1
13745,670,204,0
13746,9603,2020,0
13747,942,242,0
13748,4480,405,0
13749,11720,83,1
13750,2720,35,1
13751,7926,269,1
13752,9396,77,0
13753,4802,67,1
13754,13035,25,0
13755,9725,964,1
13756,8444,47,1
13757,11676,33,1
13758,64,77,0
13759,11493,52,0
13760,3580,128,0
13761,1865,154,0
13762,13036,83,1
13763,13037,343,1
13764,2667,588,1
13765,11146,56,0
13766,160,1522,1
13767,13038,947,1
13768,12062,575,0
13769,13040,1734,0
13770,3118,77,0
13771,304,117,0
13772,3836,0,0
13773,6170,8,1
13774,5292,583,0
13775,13041,42,0
13776,9326,223,0
13777,9702,189,1
13778,4742,283,1
13779,9942,52,0
13780,5304,1870,0
13781,3687,1109,1
13782,10284,3,0
13783,4157,42,0
13784,13000,2231,0
13785,10320,172,0
13786,13042,82,1
13787,2632,734,1
13788,11411,39,1
13789,6705,33,0
13790,934,261,0
