,smiles,sequence,interactions
9445,242,2121,1
9446,12082,264,1
9447,12736,40,1
9448,10304,125,0
9449,11986,15,1
9450,5300,658,0
9451,12737,651,1
9452,11288,126,1
9453,12145,19,1
9454,12739,270,1
9455,7257,547,0
9456,8004,40,0
9457,4955,89,1
9458,11155,764,0
9459,8724,26,0
9460,11892,135,1
9461,12747,593,1
9462,6208,286,0
9463,4768,19,1
9464,7105,592,1
9465,10004,992,0
9466,11723,515,1
9467,11725,2098,0
9468,9054,1145,0
9469,4644,404,0
9470,8497,18,0
9471,1210,39,1
9472,2907,160,1
9473,12751,167,1
9474,12752,65,1
9475,581,208,0
9476,5728,460,0
9477,5506,111,0
9478,6123,467,1
9479,11357,1603,1
9480,4495,584,0
9481,5111,126,1
9482,10398,149,0
9483,1087,39,1
9484,1338,402,0
9485,12027,402,1
9486,4677,0,0
9487,9593,807,1
9488,6448,164,0
9489,4863,402,1
9490,12139,1901,0
9491,9259,247,1
9492,12765,473,1
9493,1870,2181,1
9494,12692,129,0
9495,11707,149,0
9496,8195,17,0
9497,7239,165,1
9498,148,32,0
9499,12308,273,0
9500,12769,813,1
9501,4462,978,0
9502,12770,53,1
9503,12178,861,0
9504,9980,39,1
9505,10584,0,0
9506,884,402,1
9507,10900,91,0
9508,12772,210,1
9509,12773,412,0
9510,7074,32,0
9511,2445,587,0
9512,12344,32,0
9513,12774,126,1
9514,12775,1063,1
9515,7153,2182,0
9516,12614,361,1
9517,10270,344,0
9518,12778,40,1
9519,2566,627,0
9520,11888,978,0
9521,1651,50,1
9522,12739,210,1
9523,242,290,0
9524,9645,743,0
9525,12781,47,1
9526,9012,41,0
9527,1331,18,1
9528,8606,101,1
9529,7309,18,0
9530,242,1440,1
9531,304,957,0
9532,2026,878,0
9533,4098,100,1
9534,7113,242,1
9535,1780,91,1
9536,11120,2183,1
9537,7602,17,1
9538,5691,16,1
9539,3285,17,0
9540,5669,539,1
9541,7795,764,0
9542,12791,115,0
9543,6043,0,0
9544,4299,160,1
9545,2771,101,0
9546,2856,129,0
9547,4546,90,0
9548,8732,129,0
9549,12795,32,0
9550,4742,208,0
9551,5641,1357,0
9552,3911,2185,0
9553,8445,247,1
9554,12799,53,1
9555,2728,98,0
9556,12173,1151,1
9557,622,48,0
9558,2508,111,0
9559,10339,246,0
9560,9988,1021,1
9561,9703,34,1
9562,8008,677,1
9563,242,107,1
9564,1870,1083,1
9565,12804,40,1
9566,12805,650,0
9567,1688,193,1
9568,5475,40,1
9569,3342,131,0
9570,1408,1199,0
9571,8103,195,0
9572,5628,1021,1
9573,5393,197,0
9574,1966,129,1
9575,3445,279,1
9576,197,17,0
9577,3754,2066,0
9578,12811,91,1
9579,6969,95,1
9580,7134,34,1
9581,11,1490,0
9582,12211,301,1
9583,12606,18,0
9584,3158,548,0
9585,11602,18,0
9586,708,17,0
9587,242,22,1
9588,4768,181,1
9589,9527,100,1
9590,5589,86,1
9591,6281,546,1
9592,1007,242,1
9593,12817,464,0
9594,8691,959,1
9595,254,66,0
9596,5680,392,0
9597,7607,1072,0
9598,6748,211,1
9599,49,2189,0
9600,2344,39,1
9601,4237,833,1
9602,11117,40,1
9603,5660,0,0
9604,12822,17,0
9605,10067,326,0
9606,7058,167,0
9607,2861,0,0
9608,12691,105,1
9609,12825,40,1
9610,3792,100,1
9611,3233,18,0
9612,12826,158,0
9613,5101,196,0
9614,9592,149,0
9615,7087,343,1
9616,12828,219,1
9617,4152,194,1
9618,5596,741,1
9619,11890,40,1
9620,9092,48,0
9621,8742,1044,0
9622,2452,118,0
9623,1182,167,0
9624,4412,343,1
9625,4944,17,0
9626,5233,39,1
9627,12121,73,1
9628,2727,412,0
9629,8303,0,0
9630,12622,34,1
9631,242,208,1
9632,7832,836,1
9633,3178,214,0
9634,1613,813,1
9635,9414,833,1
9636,268,505,0
9637,3901,0,0
9638,3911,827,0
9639,3331,836,1
9640,9988,2191,1
9641,9672,73,1
9642,7302,1438,0
9643,4726,627,1
9644,6249,131,0
9645,1628,2192,0
9646,8304,52,0
9647,11024,536,0
9648,3693,457,0
9649,5470,91,1
9650,3709,89,1
9651,3701,407,1
9652,5975,17,0
9653,6825,73,1
9654,10063,40,1
9655,3897,0,0
9656,12842,47,0
9657,1096,91,0
9658,12627,246,0
9659,12844,100,1
9660,427,26,1
9661,9565,1158,0
9662,6009,149,0
9663,12845,100,1
9664,3548,235,0
9665,2898,17,0
9666,458,1348,0
9667,10721,750,1
9668,12334,17,0
9669,4513,189,1
9670,12473,232,1
9671,11638,126,1
9672,8620,126,1
9673,5480,0,0
9674,6481,39,1
9675,242,2195,1
9676,12851,126,1
9677,922,1067,0
9678,12589,2096,0
9679,12853,654,0
9680,5249,100,1
9681,6492,197,0
9682,10457,2197,0
9683,12856,98,1
9684,6382,18,0
9685,12859,1561,0
9686,1542,402,1
9687,6734,155,0
9688,12864,40,1
9689,3980,101,0
9690,1392,135,1
9691,8465,32,0
9692,12867,19,1
9693,564,90,0
9694,9536,320,1
9695,3117,214,1
9696,746,195,0
9697,10170,32,0
9698,6760,17,0
9699,2373,2198,0
9700,12871,129,0
9701,458,239,0
9702,5584,300,1
9703,10574,18,0
9704,12872,18,0
9705,2851,243,1
9706,12873,1135,0
9707,8126,329,0
9708,12584,0,0
9709,12878,16,1
9710,12879,43,0
9711,12277,32,0
9712,1007,2199,1
9713,10404,91,0
9714,498,187,1
9715,12880,542,0
9716,12881,27,0
9717,4424,43,1
9718,12882,40,1
9719,5281,327,1
9720,4883,39,1
9721,1634,536,1
9722,472,691,1
9723,3243,111,0
9724,5498,189,1
9725,8879,39,1
9726,9140,18,0
9727,2679,106,0
9728,12885,73,1
9729,4728,343,1
9730,2928,2171,1
9731,6811,100,1
9732,12888,32,0
9733,2734,48,0
9734,1996,648,0
9735,8099,231,0
9736,9422,247,1
9737,2429,426,0
9738,1621,31,1
9739,10917,131,0
9740,10817,39,1
9741,3865,834,0
9742,12894,149,0
9743,7552,156,0
9744,6274,1021,1
9745,12714,343,1
9746,8401,2201,1
9747,12896,231,0
9748,2580,457,0
9749,3082,16,1
9750,6507,329,0
9751,7096,15,1
9752,2767,539,0
9753,2137,48,0
9754,108,41,0
9755,4391,228,0
9756,4862,246,0
9757,264,539,0
9758,4742,904,1
9759,7334,60,0
9760,12134,187,0
9761,138,503,1
9762,12905,82,1
9763,12906,132,0
9764,204,100,1
9765,12907,176,0
9766,12909,104,1
9767,12910,91,0
9768,7007,460,0
9769,1491,78,1
9770,12077,638,1
9771,6914,91,0
9772,8845,2206,0
9773,12549,225,1
9774,1403,228,1
9775,12504,39,1
9776,4819,43,1
9777,12912,343,1
9778,12915,32,0
9779,11265,82,1
9780,1460,89,0
9781,271,48,1
9782,3789,0,0
9783,9865,235,0
9784,12918,100,1
9785,6492,48,0
9786,7151,149,0
9787,3668,1832,1
9788,5391,18,0
9789,5838,414,1
9790,12926,95,1
9791,12928,195,0
9792,1683,1021,1
9793,3353,583,0
9794,2144,95,1
9795,12933,18,0
9796,49,2209,0
9797,7870,53,1
9798,6886,490,1
9799,5840,961,0
9800,1186,0,0
9801,1576,167,1
9802,1220,878,1
9803,10655,404,1
9804,1389,17,0
9805,7517,836,1
9806,7105,1511,1
9807,9637,91,1
9808,7315,0,0
9809,3331,17,0
9810,1505,115,1
9811,12939,1957,0
9812,7633,479,0
9813,12941,965,1
9814,10998,320,1
9815,5660,135,1
9816,3469,597,1
9817,1954,39,1
9818,9165,483,0
9819,4299,101,1
9820,5648,243,1
9821,12944,82,1
9822,1907,18,0
9823,1822,1026,1
9824,3192,18,0
9825,1762,836,1
9826,8008,337,0
9827,5225,247,1
9828,3743,242,0
9829,9286,111,0
9830,10241,939,1
9831,7030,160,1
9832,81,260,0
9833,5262,51,1
9834,10445,997,0
9835,677,343,0
9836,855,48,0
9837,12948,91,1
9838,1518,2101,0
9839,770,18,0
9840,8331,1346,1
9841,2118,0,0
9842,5798,2214,0
9843,1309,709,0
9844,11988,5,1
9845,954,95,1
9846,6853,60,0
9847,9,252,1
9848,11278,52,0
9849,4831,0,0
9850,49,2115,0
9851,12957,39,1
9852,12958,242,1
9853,12959,32,0
9854,10772,32,0
9855,2615,539,0
9856,1651,515,0
9857,12962,221,1
9858,9988,1071,1
9859,387,2215,0
9860,12123,232,1
9861,1495,189,1
9862,6608,34,1
9863,17,160,1
9864,12964,149,0
9865,3638,515,0
9866,6293,98,1
9867,943,399,0
9868,10595,60,0
9869,6351,34,1
9870,4340,0,0
9871,12967,39,1
9872,10328,0,0
9873,1498,100,1
9874,12968,18,0
9875,12969,48,0
9876,5523,344,0
9877,3939,228,0
9878,3064,48,0
9879,10887,1143,1
9880,12927,19,1
9881,12972,19,1
9882,4771,52,0
9883,5275,678,0
9884,12973,813,1
9885,2250,0,0
9886,12975,17,0
9887,1232,1114,1
9888,12679,17,0
9889,12977,648,0
9890,2445,162,1
9891,12978,91,1
9892,1243,39,1
9893,6500,60,0
9894,3955,0,0
9895,2014,859,1
9896,3791,17,0
9897,6995,214,1
9898,11264,2219,1
9899,9941,131,0
9900,7044,947,1
9901,12986,101,0
9902,12987,53,1
9903,686,259,0
9904,4546,392,0
9905,11136,1739,0
9906,5913,626,0
9907,9678,1072,0
9908,3936,918,0
9909,12991,231,0
9910,2266,877,0
9911,8420,2087,0
9912,2690,95,1
9913,4768,836,1
9914,2346,189,1
9915,2883,344,1
9916,8233,17,0
9917,38,658,0
9918,4610,1398,1
9919,6208,947,1
9920,6599,243,1
9921,9769,141,1
9922,7494,39,0
9923,10304,1181,1
9924,10916,48,0
9925,3002,351,0
9926,13000,2221,1
9927,49,402,0
9928,4020,41,1
9929,2,17,0
9930,234,17,0
9931,8163,32,0
9932,10699,48,0
9933,7213,193,1
9934,9852,2194,0
9935,3143,797,0
9936,5865,129,1
9937,943,219,0
9938,2311,111,0
9939,12799,195,0
9940,798,750,0
9941,7897,141,1
9942,6989,73,1
9943,1022,587,0
9944,1723,141,0
9945,5548,547,0
9946,7307,100,1
9947,8568,160,1
9948,13015,82,1
9949,12986,34,1
9950,1884,73,1
9951,10097,39,1
9952,2452,156,0
9953,13017,2225,0
9954,10447,343,1
9955,4169,228,0
9956,5105,957,0
9957,6358,1506,0
9958,8148,242,1
9959,1556,352,0
9960,12666,126,1
9961,12047,189,1
9962,2895,1023,0
9963,7832,743,0
9964,11904,40,1
9965,561,1497,0
9966,10981,497,1
9967,10166,93,0
9968,2435,32,0
9969,6251,40,1
9970,5,410,1
9971,13023,2200,0
9972,13024,18,0
9973,5977,31,0
9974,6063,402,1
9975,6581,39,1
9976,7068,43,0
9977,13026,965,1
9978,1917,2071,1
9979,9032,34,1
9980,13027,687,1
9981,893,2227,0
9982,13029,18,0
9983,7502,1520,1
9984,8526,34,1
9985,3082,101,0
9986,8829,52,1
9987,63,91,1
9988,6829,208,0
9989,13031,2138,0
9990,12273,442,0
9991,3669,692,0
9992,3878,43,0
9993,7779,991,1
9994,5548,361,0
9995,8233,48,0
9996,352,104,1
9997,12487,739,0
9998,7749,457,0
9999,7782,402,1
10000,4996,441,1
10001,2243,184,0
10002,12859,2230,1
10003,8148,187,1
10004,10860,242,1
10005,7926,269,1
10006,2866,412,1
10007,13037,343,1
10008,5000,404,1
10009,13038,947,1
10010,4354,1795,0
10011,12062,575,0
10012,1906,442,0
10013,7108,66,1
10014,2951,0,0
10015,5292,583,0
10016,2441,836,1
10017,9702,189,1
10018,13042,82,1
10019,10048,1310,0
10020,11411,39,1
10021,6474,41,0
10022,871,599,1
10023,10003,52,0
10024,9622,472,1
10025,13047,176,1
10026,635,90,1
10027,13049,495,0
10028,5796,100,1
10029,2356,692,1
10030,3791,992,0
10031,621,41,0
10032,13051,242,0
10033,6115,17,0
10034,13052,40,1
10035,13053,18,0
10036,10144,125,1
10037,8326,19,1
10038,2541,242,1
10039,268,40,0
10040,13056,1356,1
10041,6776,39,1
10042,12312,939,1
10043,3325,0,0
10044,8713,343,1
10045,11390,73,1
10046,13058,94,1
10047,10376,100,1
10048,7127,958,1
10049,4410,1901,0
10050,4527,443,0
10051,10190,189,1
10052,7807,361,0
10053,12292,461,0
10054,7764,1303,1
10055,2767,181,1
10056,5984,32,0
10057,581,826,0
10058,49,43,0
10059,4057,344,0
10060,2560,43,0
10061,7832,19,1
10062,13064,100,1
10063,1990,32,0
10064,13065,464,0
10065,4997,5,0
10066,9966,1766,1
10067,13067,19,1
10068,5300,286,1
10069,13072,326,0
10070,2621,17,0
10071,621,48,0
10072,6783,48,0
10073,13074,278,1
10074,13075,40,0
10075,1991,32,0
10076,365,0,0
10077,12160,320,1
10078,12157,19,0
10079,11619,73,1
10080,3799,189,1
10081,7127,555,0
10082,338,266,1
10083,10518,402,1
10084,1667,441,1
10085,11392,343,0
10086,3169,1584,1
10087,13077,155,0
10088,3264,1525,0
10089,10816,125,0
10090,417,1029,0
10091,1175,0,0
10092,12752,1824,0
10093,8835,402,1
10094,6704,439,0
10095,11003,41,0
10096,1317,1663,1
10097,1407,941,1
10098,10391,60,0
10099,4909,86,1
10100,11465,606,1
10101,2121,461,1
10102,3750,693,0
10103,13082,19,1
10104,268,66,0
10105,1777,0,0
10106,9613,2239,0
10107,4862,546,1
10108,6378,457,0
10109,98,39,1
10110,13084,18,0
10111,8230,0,0
10112,5971,195,0
10113,6412,91,0
10114,108,17,0
10115,13085,43,1
10116,7751,305,0
10117,13087,2240,1
10118,13088,26,0
10119,3967,442,0
10120,5112,490,0
10121,1763,586,0
10122,13090,60,0
10123,13091,40,1
10124,6760,836,1
10125,880,489,0
10126,13096,189,1
10127,578,457,0
10128,1182,743,0
10129,10132,101,0
10130,49,1090,0
10131,4115,0,0
10132,13100,91,1
10133,10441,1812,1
10134,8135,214,0
10135,6728,1477,1
10136,2512,60,0
10137,4048,658,0
10138,1007,402,1
10139,12930,210,1
10140,3721,100,1
10141,1423,41,0
10142,12604,326,0
10143,13105,242,0
10144,1352,86,0
10145,13106,17,0
10146,10331,39,1
10147,5132,39,0
10148,2673,125,1
10149,12120,32,0
10150,13022,39,1
10151,12617,687,1
10152,1518,1248,0
10153,11645,343,1
10154,13108,126,1
10155,7284,50,1
10156,10655,991,1
10157,2087,95,0
10158,8590,228,0
10159,8046,300,1
10160,2341,293,1
10161,10388,26,0
10162,13110,40,0
10163,11722,232,0
10164,5466,149,0
10165,8230,17,0
10166,6603,32,0
10167,13087,17,0
10168,13031,1287,1
10169,12130,242,0
10170,387,372,0
10171,581,214,0
10172,13115,34,1
10173,13116,193,1
10174,1291,959,0
10175,1089,1453,0
10176,7274,17,0
10177,13119,60,1
10178,12123,386,0
10179,10565,17,0
10180,12151,44,0
10181,2687,39,1
10182,4354,803,0
10183,13123,53,1
10184,5413,158,1
10185,6685,39,1
10186,13124,675,1
10187,13125,13,0
10188,4627,1450,0
10189,753,126,1
10190,13126,82,1
10191,6485,673,0
10192,13127,780,0
10193,332,627,1
10194,8555,539,1
10195,4853,153,1
10196,8364,52,0
10197,943,826,0
10198,13130,1176,0
10199,288,232,1
10200,1369,580,0
10201,12735,258,1
10202,12316,40,1
10203,13139,1554,1
10204,9825,467,0
10205,13141,173,1
10206,6121,242,0
10207,5527,86,0
10208,1879,18,0
10209,3467,128,0
10210,9762,305,0
10211,13143,39,1
10212,1979,111,0
10213,8648,741,1
10214,7527,78,1
10215,1040,135,1
10216,5200,0,0
10217,279,1023,0
10218,707,48,0
10219,4657,836,1
10220,13148,247,1
10221,13149,1796,0
10222,5369,404,0
10223,6415,343,1
10224,1337,402,1
10225,9123,692,0
10226,8080,709,0
10227,698,155,0
10228,4997,22,1
10229,601,797,0
10230,3531,48,0
10231,4643,160,1
10232,3002,239,0
10233,135,0,0
10234,5937,17,0
10235,4990,648,0
10236,13155,17,0
10237,987,19,1
10238,11114,1535,1
10239,12389,813,1
10240,7261,242,1
10241,581,358,0
10242,8089,39,1
10243,10307,26,1
10244,10135,994,1
10245,3805,17,0
10246,1634,2248,1
10247,10046,1050,1
10248,1183,73,1
10249,12315,39,1
10250,3409,32,0
10251,7274,48,0
10252,11565,654,1
10253,12524,176,0
10254,5641,815,1
10255,1031,0,0
10256,10835,0,0
10257,6019,41,0
10258,4546,836,0
10259,2436,48,0
10260,7911,48,0
10261,8868,606,1
10262,1102,1645,0
10263,11015,34,1
10264,8898,10,0
10265,12346,187,1
10266,1570,579,0
10267,160,1222,0
10268,13167,39,1
10269,13171,91,0
10270,13173,91,1
10271,9993,40,1
10272,212,402,0
10273,10184,547,0
10274,12367,358,1
10275,13174,1957,1
10276,6968,2249,0
10277,49,1704,1
10278,13175,769,1
10279,8908,17,0
10280,13176,26,0
10281,5208,242,1
10282,1548,2251,1
10283,11528,19,1
10284,13179,60,0
10285,13180,173,0
10286,10166,91,1
10287,5413,836,0
10288,9002,741,1
10289,1489,1272,1
10290,3631,158,0
10291,13185,82,1
10292,917,155,0
10293,10322,343,1
10294,6803,402,1
10295,13189,519,0
10296,13190,334,1
10297,320,125,0
10298,2165,246,0
10299,12324,40,1
10300,7751,439,0
10301,13191,39,1
10302,13192,1011,1
10303,13193,629,1
10304,903,961,0
10305,2108,17,0
10306,8163,510,0
10307,7977,90,0
10308,2998,1879,1
10309,12344,15,1
10310,5711,259,0
10311,13201,219,1
10312,4742,242,1
10313,4160,1795,0
10314,1578,115,1
10315,5681,1303,1
10316,2300,95,1
10317,585,70,0
10318,6170,252,1
10319,1965,187,1
10320,10062,126,1
10321,6930,48,0
10322,618,991,0
10323,696,1075,0
10324,5708,947,1
10325,8027,18,0
10326,13209,32,0
10327,5492,813,1
10328,11147,115,0
10329,9804,18,0
10330,12572,0,0
10331,2392,111,0
10332,372,17,0
10333,589,257,0
10334,3129,125,0
10335,1336,1248,0
10336,13215,91,1
10337,4665,78,1
10338,1317,158,0
10339,10987,271,1
10340,4588,547,0
10341,1408,111,0
10342,4742,402,1
10343,13219,196,0
10344,6302,577,1
10345,11723,0,0
10346,12857,73,1
10347,49,767,0
10348,6019,72,1
10349,243,149,0
10350,302,44,1
10351,2754,1744,1
10352,3145,995,0
10353,10896,126,1
10354,943,936,0
10355,6443,41,1
10356,1137,991,0
10357,1212,344,0
10358,6730,813,1
10359,13227,0,0
10360,1776,247,1
10361,2992,43,1
10362,7166,165,1
10363,1411,39,0
10364,8514,547,0
10365,11680,0,0
10366,55,2256,0
10367,3109,1636,1
10368,11103,2257,1
10369,26,1289,1
10370,386,17,0
10371,268,705,0
10372,7223,270,1
10373,13231,286,1
10374,3583,48,0
10375,1628,481,0
10376,13233,86,0
10377,4,82,1
10378,7391,101,1
10379,8682,402,0
10380,472,111,0
10381,1737,17,0
10382,7616,149,0
10383,9268,167,0
10384,1404,135,1
10385,6984,60,0
10386,8742,1697,0
10387,13237,86,1
10388,5916,402,1
10389,180,181,1
10390,13238,242,0
10391,1022,442,0
10392,3093,196,0
10393,13239,326,0
10394,13240,654,1
10395,5863,0,0
10396,13242,228,1
10397,372,1531,0
10398,10833,73,1
10399,297,100,1
10400,8138,48,0
10401,13248,1050,0
10402,2439,91,1
10403,8030,1410,0
10404,13249,326,0
10405,268,2262,0
10406,3669,1335,1
10407,1192,100,1
10408,11993,39,0
10409,7177,404,1
10410,4756,329,0
10411,1096,57,1
10412,6266,306,0
10413,13253,100,1
10414,13257,34,1
10415,5006,149,0
10416,118,404,0
10417,13259,40,1
10418,6719,19,0
10419,1761,135,1
10420,3645,155,1
10421,6142,90,0
10422,1718,844,0
10423,13261,583,0
10424,13262,944,1
10425,3583,0,0
10426,12762,17,0
10427,13263,677,1
10428,36,86,0
10429,1102,627,0
10430,12879,187,1
10431,1239,1660,1
10432,13266,57,1
10433,2365,503,1
10434,3753,806,1
10435,5574,2265,0
10436,11625,939,1
10437,10693,126,1
10438,3737,32,0
10439,1275,910,1
10440,268,478,1
10441,13268,39,1
10442,860,259,0
10443,4997,2115,0
10444,19,73,1
10445,1578,1421,0
10446,11155,52,0
10447,943,579,0
10448,337,40,1
10449,6261,461,0
10450,6125,0,0
10451,2115,41,0
10452,7079,709,0
10453,10520,39,1
10454,1430,52,0
10455,12176,495,0
10456,3517,2266,0
10457,2491,836,1
10458,13276,301,1
10459,6961,52,0
10460,12627,361,0
10461,5977,400,0
10462,1056,129,1
10463,288,372,0
10464,12662,180,1
10465,7028,32,0
10466,8328,320,1
10467,4644,214,0
10468,10493,1473,0
10469,4678,322,0
10470,7272,1023,0
10471,5644,195,0
10472,9132,26,1
10473,3263,547,0
10474,5543,1145,0
10475,6143,155,0
10476,5183,32,0
10477,10173,18,0
10478,1982,242,0
10479,4587,155,0
10480,1479,243,1
10481,4726,504,1
10482,13282,402,1
10483,5226,115,0
10484,6207,90,1
10485,1989,17,0
10486,4506,1322,1
10487,13286,126,1
10488,11951,100,1
10489,689,141,0
10490,3038,19,1
10491,7881,39,1
10492,3583,757,1
10493,10246,90,0
10494,1473,30,1
10495,12250,219,1
10496,12236,329,1
10497,12192,478,1
10498,6201,15,1
10499,3897,1066,0
10500,13291,94,1
10501,8678,208,0
10502,12576,750,0
10503,481,72,1
10504,5832,797,1
10505,6358,2268,0
10506,5479,126,1
10507,12514,18,0
10508,12687,242,0
10509,7083,343,1
10510,1354,480,0
10511,1615,461,0
10512,3323,165,1
10513,11440,72,0
10514,12306,89,0
10515,13294,806,1
10516,13072,125,1
10517,13295,269,1
10518,3313,48,0
10519,2872,5,0
10520,8218,921,1
10521,13298,189,1
10522,13299,861,0
10523,2005,743,0
10524,2704,1051,1
10525,13059,592,1
10526,8463,210,1
10527,2533,377,0
10528,12505,1786,0
10529,3800,17,0
10530,7229,17,0
10531,5222,1051,1
10532,2053,824,1
10533,10893,18,0
10534,9465,155,1
10535,12564,225,1
10536,4666,329,0
10537,13306,343,1
10538,13307,91,0
10539,12910,57,1
10540,13239,125,1
10541,12574,52,1
10542,4354,48,0
10543,2794,547,0
10544,5524,300,1
10545,1168,279,0
10546,7907,806,1
10547,9959,17,0
10548,13309,104,1
10549,5942,39,1
10550,2947,547,0
10551,13311,40,1
10552,9399,126,1
10553,13313,326,0
10554,1742,160,1
10555,12975,41,0
10556,13314,1470,0
10557,1204,443,0
10558,4136,131,0
10559,1118,19,1
10560,1873,515,0
10561,2491,1008,1
10562,13317,548,0
10563,1642,402,0
10564,10977,52,0
10565,2846,0,0
10566,12887,219,0
10567,7577,17,0
10568,4942,40,1
10569,13323,39,1
10570,1137,31,0
10571,2753,2272,0
10572,13325,32,0
10573,13326,39,1
10574,6085,126,1
10575,9744,370,1
10576,12216,264,1
10577,7351,44,0
10578,685,826,0
10579,1220,494,0
10580,3476,103,1
10581,1659,17,0
10582,1952,41,0
10583,3838,2274,1
10584,271,89,1
10585,1734,2275,0
10586,9455,18,0
10587,7262,1051,1
10588,12961,1451,1
10589,8289,31,0
10590,13332,242,0
10591,7320,246,1
10592,1507,100,1
10593,12586,32,0
10594,3556,52,0
10595,12582,709,0
10596,9503,86,1
10597,13215,86,0
10598,466,300,1
10599,6304,41,1
10600,502,334,1
10601,3469,17,0
10602,3596,89,0
10603,13340,232,1
10604,12884,100,1
10605,13263,187,0
10606,9138,315,0
10607,11868,32,0
10608,5350,111,0
10609,472,242,0
10610,4627,31,1
10611,13342,196,0
10612,2528,0,0
10613,13344,542,1
10614,13347,53,1
10615,6517,129,1
10616,12526,73,1
10617,8263,189,1
10618,11178,269,1
10619,13231,750,0
10620,1600,135,1
10621,3170,187,0
10622,13353,326,0
10623,3834,86,0
10624,11369,2278,0
10625,13354,32,0
10626,13348,53,1
10627,8557,0,0
10628,856,286,0
10629,12937,41,0
10630,12963,111,0
10631,2874,495,0
10632,13357,815,1
10633,13358,101,0
10634,111,457,0
10635,10916,41,0
10636,9649,1258,1
10637,13360,18,0
10638,8202,577,1
10639,9281,2280,1
10640,13363,372,0
10641,8981,163,0
10642,13364,944,1
10643,7367,260,0
10644,6207,743,0
10645,4761,17,0
10646,7127,306,0
10647,1385,52,0
10648,2190,713,1
10649,880,478,1
10650,31,346,1
10651,6771,279,1
10652,1275,0,1
10653,6011,548,0
10654,3522,0,0
10655,1723,448,0
10656,4974,1114,0
10657,13373,539,1
10658,13374,22,1
10659,5682,155,0
10660,13375,39,1
10661,902,17,0
10662,8265,0,0
10663,1756,402,1
10664,1683,27,1
10665,12016,101,0
10666,2284,320,0
10667,5122,269,1
10668,3703,45,0
10669,3027,394,0
10670,1950,160,1
10671,11584,844,0
10672,13380,278,1
10673,10745,1180,1
10674,48,2283,0
10675,11590,39,1
10676,9187,47,1
10677,10476,51,1
10678,13382,1637,0
10679,1734,922,0
10680,7550,1311,1
10681,4899,135,1
10682,12614,546,1
10683,268,214,0
10684,10620,48,0
10685,1718,17,0
10686,10323,402,1
10687,5969,2287,0
10688,8588,1335,0
10689,4638,643,0
10690,4535,129,0
10691,13392,51,0
10692,202,155,0
10693,13173,86,0
10694,9166,464,0
10695,9142,260,1
10696,13394,86,0
10697,3143,442,0
10698,10740,91,1
10699,2774,1122,1
10700,10361,126,1
10701,13397,967,0
10702,13398,1450,0
10703,93,43,1
10704,13400,18,0
10705,5248,1286,1
10706,13267,343,1
10707,9496,100,0
10708,2767,836,1
10709,7358,2219,0
10710,242,320,1
10711,11459,270,1
10712,12972,90,1
10713,13402,798,1
10714,13403,89,1
10715,1675,875,0
10716,8201,13,0
10717,13404,2184,0
10718,472,426,1
10719,5442,155,0
10720,1021,575,0
10721,7827,126,1
10722,4852,1023,0
10723,13406,18,0
10724,7836,2289,1
10725,12096,211,1
10726,1065,578,0
10727,12573,343,1
10728,1979,783,0
10729,4678,947,1
10730,11,160,1
10731,12149,2290,0
10732,1548,1207,0
10733,12078,1053,0
10734,10946,39,1
10735,8045,214,1
10736,11235,225,1
10737,11712,19,1
10738,8647,53,1
10739,3064,189,1
10740,9899,17,1
10741,7291,379,0
10742,1303,242,1
10743,8857,17,0
10744,5300,322,0
10745,8600,546,1
10746,6629,402,1
10747,11190,196,0
10748,5061,155,0
10749,12979,155,0
10750,1267,1562,0
10751,8438,535,0
10752,9857,173,1
10753,6798,281,0
10754,7706,99,1
10755,13412,29,0
10756,2958,539,0
10757,9486,404,1
10758,485,429,1
10759,12413,0,0
10760,4724,228,1
10761,943,991,0
10762,11380,57,1
10763,2882,1098,0
10764,5680,19,1
10765,3283,0,0
10766,2883,958,1
10767,7758,125,0
10768,5781,155,0
10769,7844,991,0
10770,351,1238,0
10771,4362,155,0
10772,4450,825,1
10773,11585,547,0
10774,4205,126,1
10775,13414,412,0
10776,4685,26,0
10777,7798,40,1
10778,8082,121,1
10779,12378,2278,0
10780,2210,100,1
10781,9179,0,0
10782,9836,235,0
10783,9402,129,1
10784,932,39,1
10785,10034,112,1
10786,8916,372,1
10787,13419,95,1
10788,13422,264,1
10789,13423,86,1
10790,8347,98,0
10791,10366,483,0
10792,741,101,0
10793,9236,104,1
10794,13357,786,0
10795,302,622,0
10796,1089,640,1
10797,10736,17,0
10798,7538,0,0
10799,5916,1067,1
10800,3660,15,1
10801,1870,402,0
10802,13431,343,1
10803,1690,461,0
10804,8629,264,1
10805,11836,307,1
10806,9937,424,1
10807,8742,1631,0
10808,3740,41,0
10809,4892,39,0
10810,3181,17,0
10811,1872,39,0
10812,7836,0,0
10813,8731,2147,0
10814,13436,211,1
10815,1007,22,1
10816,7463,208,0
10817,1870,2294,1
10818,13438,19,0
10819,10690,464,0
10820,3951,91,0
10821,10727,443,1
10822,13440,622,0
10823,13441,235,0
10824,13442,274,0
10825,12762,189,1
10826,2770,1456,0
10827,2512,495,1
10828,5793,402,1
10829,13443,681,0
10830,9975,264,1
10831,13444,225,1
10832,6555,101,0
10833,5498,1421,0
10834,43,32,0
10835,13448,1322,1
10836,6621,16,1
10837,2788,343,1
10838,12118,196,0
10839,13451,126,1
