,smiles,sequence,interactions
2941,778,70,0
2942,3366,1445,0
2943,2975,1709,1
2944,55,3,1
2945,648,253,1
2946,530,1994,0
2947,1847,557,0
2948,2386,1059,0
2949,372,1995,1
2950,2502,125,1
2951,286,1488,1
2952,2365,347,0
2953,3090,277,0
2954,3131,792,1
2955,497,1066,0
2956,2643,566,1
2957,1414,140,1
2958,3372,1217,1
2959,2620,1830,0
2960,3373,482,0
2961,1936,386,1
2962,1053,986,0
2963,468,1861,0
2964,1686,1035,1
2965,3318,1651,1
2966,963,596,0
2967,1909,1895,0
2968,3095,178,0
2969,1940,378,1
2970,3378,1848,0
2971,3352,932,0
2972,3380,1879,1
2973,986,994,1
2974,3271,316,0
2975,166,8,1
2976,882,1996,1
2977,547,1067,0
2978,2645,1997,0
2979,65,1397,1
2980,646,1683,1
2981,3383,381,1
2982,2575,1935,0
2983,3388,894,0
2984,583,424,1
2985,2411,1510,1
2986,3389,665,0
2987,3391,861,0
2988,193,611,1
2989,2426,1448,0
2990,383,143,1
2991,1028,719,0
2992,843,198,0
2993,2683,148,1
2994,3394,72,1
2995,1801,217,0
2996,2481,159,0
2997,1063,772,1
2998,1110,709,0
2999,1556,557,1
3000,2369,801,0
3001,2570,1162,0
3002,2095,125,0
3003,1842,2001,1
3004,420,835,1
3005,2166,562,1
3006,3398,1620,0
3007,3399,708,0
3008,2238,1782,0
3009,63,293,0
3010,3402,228,0
3011,608,143,0
3012,335,1419,0
3013,1605,1159,0
3014,1837,290,0
3015,3161,278,1
3016,44,835,1
3017,3407,690,1
3018,1249,356,0
3019,1763,192,1
3020,3408,464,1
3021,287,339,1
3022,291,79,0
3023,3410,3,1
3024,1565,733,1
3025,595,426,1
3026,2297,130,1
3027,3411,1684,0
3028,3273,1441,0
3029,2528,732,1
3030,3412,1006,0
3031,309,775,0
3032,0,405,1
3033,3414,268,1
3034,3415,296,0
3035,1763,426,1
3036,279,1915,1
3037,1314,2006,1
3038,1412,689,0
3039,103,35,1
3040,1801,308,1
3041,286,1974,1
3042,1187,1732,0
3043,3015,1907,0
3044,853,1807,0
3045,240,183,0
3046,1654,1484,0
3047,1035,266,0
3048,1723,656,0
3049,3226,1399,0
3050,878,2008,0
3051,211,426,1
3052,2034,114,1
3053,1313,214,1
3054,409,624,0
3055,2830,1238,0
3056,286,165,1
3057,3423,1263,0
3058,3424,902,1
3059,3425,2002,0
3060,1805,136,0
3061,753,2011,0
3062,3427,788,0
3063,3428,404,0
3064,3341,2013,0
3065,3431,149,1
3066,3005,1254,0
3067,2854,752,0
3068,668,189,1
3069,364,1119,0
3070,3435,2015,0
3071,3437,64,0
3072,3439,375,1
3073,512,959,1
3074,1088,1898,0
3075,724,1692,0
3076,1682,402,1
3077,1607,513,1
3078,1474,1838,0
3079,316,700,0
3080,3093,218,0
3081,1937,223,0
3082,1352,72,1
3083,662,1601,1
3084,1244,1047,0
3085,1708,253,1
3086,700,2020,0
3087,65,1975,0
3088,518,806,1
3089,1211,92,1
3090,3445,69,1
3091,3446,1835,0
3092,3447,48,1
3093,2153,1858,0
3094,1911,439,1
3095,3449,624,0
3096,649,148,1
3097,2204,412,1
3098,3089,531,0
3099,3453,632,1
3100,3414,1571,0
3101,72,116,1
3102,2963,148,1
3103,2525,260,1
3104,3456,1713,0
3105,3458,859,1
3106,846,339,1
3107,2903,1384,0
3108,503,6,0
3109,1315,1102,1
3110,3134,2024,0
3111,2446,148,1
3112,2296,1835,0
3113,3181,1371,0
3114,13,318,1
3115,1422,257,0
3116,552,937,1
3117,37,293,1
3118,2898,479,1
3119,1486,50,0
3120,3463,480,1
3121,85,319,1
3122,3464,2026,0
3123,3286,734,0
3124,3063,440,0
3125,3466,578,1
3126,2860,2028,0
3127,3410,1569,0
3128,3467,1095,0
3129,1053,90,1
3130,518,736,1
3131,1931,362,0
3132,692,56,0
3133,3468,767,1
3134,44,90,1
3135,903,1897,1
3136,2727,6,0
3137,57,1106,0
3138,123,164,0
3139,1053,130,1
3140,1901,1542,0
3141,438,1584,0
3142,1708,2029,1
3143,1288,2030,1
3144,575,278,1
3145,3471,1197,0
3146,2170,149,1
3147,1358,1632,0
3148,3474,2031,1
3149,922,190,0
3150,472,481,1
3151,414,194,1
3152,2329,1185,0
3153,583,1435,1
3154,618,1530,0
3155,2003,90,1
3156,3477,911,1
3157,645,796,0
3158,3479,1265,0
3159,3480,1097,0
3160,3207,1987,1
3161,453,37,1
3162,3483,387,0
3163,123,260,1
3164,109,257,1
3165,1861,1511,0
3166,1367,1918,1
3167,182,1571,1
3168,3485,1619,0
3169,3486,210,1
3170,1655,214,1
3171,2937,381,0
3172,963,148,1
3173,3487,125,1
3174,13,689,1
3175,286,284,1
3176,286,25,1
3177,63,1035,1
3178,1248,772,0
3179,3303,965,0
3180,2549,254,1
3181,2322,253,1
3182,1732,2010,1
3183,2707,1658,0
3184,1476,1861,0
3185,84,113,0
3186,3491,469,1
3187,3492,1794,0
3188,3493,1929,0
3189,65,934,1
3190,621,879,0
3191,2560,1878,0
3192,905,1339,1
3193,1129,249,1
3194,1931,338,0
3195,1665,1615,1
3196,345,1268,0
3197,1686,148,1
3198,469,272,1
3199,1590,147,1
3200,2094,1336,0
3201,1776,1902,0
3202,3496,735,0
3203,3498,80,1
3204,369,963,1
3205,3500,1807,0
3206,784,72,1
3207,2269,356,1
3208,2830,314,1
3209,3501,1591,1
3210,3503,850,0
3211,3504,149,1
3212,328,1725,0
3213,3506,327,1
3214,3507,690,1
3215,3508,420,0
3216,1201,1986,0
3217,1619,947,0
3218,1681,378,1
3219,3513,675,1
3220,2870,826,1
3221,595,194,1
3222,490,194,1
3223,2154,1147,0
3224,1007,1085,1
3225,3515,1197,1
3226,3516,464,1
3227,65,449,1
3228,2446,1701,0
3229,3519,1913,0
3230,181,206,1
3231,1843,1313,1
3232,1997,799,0
3233,2818,638,1
3234,595,130,1
3235,2957,1562,1
3236,3379,1301,0
3237,841,1371,1
3238,3520,1898,0
3239,3523,562,1
3240,1431,18,1
3241,1995,149,1
3242,3525,254,0
3243,529,1728,1
3244,1809,2039,0
3245,2726,706,0
3246,794,849,1
3247,949,82,1
3248,1405,603,1
3249,65,133,1
3250,3526,821,0
3251,1891,847,1
3252,2315,125,1
3253,3527,111,1
3254,3528,268,1
3255,2017,1769,1
3256,649,638,1
3257,65,1604,1
3258,1481,1478,0
3259,1616,133,0
3260,3099,970,0
3261,1313,694,1
3262,2525,2040,0
3263,1531,690,1
3264,715,1935,0
3265,166,998,1
3266,469,1598,1
3267,1078,37,1
3268,1403,69,1
3269,583,989,1
3270,894,189,1
3271,2788,1955,0
3272,46,1723,0
3273,1926,149,1
3274,956,1762,0
3275,2392,125,1
3276,205,638,1
3277,2921,1268,0
3278,3530,1004,0
3279,52,743,1
3280,3531,792,1
3281,2419,1401,0
3282,3532,1640,0
3283,1732,1658,1
3284,701,694,0
3285,125,148,1
3286,336,426,0
3287,1244,90,1
3288,3446,216,0
3289,2894,240,0
3290,193,1786,1
3291,2426,1594,0
3292,1536,1707,0
3293,780,192,1
3294,3535,1720,0
3295,3536,1295,0
3296,3537,1646,0
3297,3449,1584,1
3298,1667,133,0
3299,3428,114,1
3300,3456,787,0
3301,777,464,1
3302,524,998,1
3303,1612,711,1
3304,1007,1349,1
3305,820,322,1
3306,587,263,1
3307,2619,1787,0
3308,52,2042,1
3309,989,1995,1
3310,958,185,1
3311,10,479,1
3312,2627,114,1
3313,3139,470,0
3314,1249,318,0
3315,872,392,0
3316,3156,204,0
3317,3538,258,1
3318,1317,391,0
3319,958,550,1
3320,3479,1786,0
3321,950,711,1
3322,3542,1363,0
3323,1700,424,0
3324,1900,952,1
3325,2322,492,1
3326,2244,566,1
3327,362,983,0
3328,3544,273,1
3329,3051,2045,0
3330,65,271,1
3331,1120,464,1
3332,241,1567,0
3333,1531,270,1
3334,1599,287,0
3335,1766,914,1
3336,3546,1056,0
3337,3548,38,1
3338,1127,921,0
3339,3550,111,1
3340,903,636,0
3341,869,254,1
3342,3551,700,0
3343,1516,296,1
3344,951,734,0
3345,480,1095,0
3346,2811,1142,0
3347,1139,853,0
3348,2970,449,0
3349,1219,277,1
3350,1078,835,1
3351,367,232,1
3352,3554,208,1
3353,1978,654,0
3354,295,1972,0
3355,1548,2049,0
3356,71,1932,1
3357,3556,875,1
3358,65,1707,1
3359,103,796,0
3360,3557,792,1
3361,1618,54,0
3362,1508,690,1
3363,3023,810,0
3364,2532,144,1
3365,407,1859,1
3366,1241,108,0
3367,3535,116,0
3368,602,319,1
3369,3562,100,1
3370,2866,1986,0
3371,3563,1108,0
3372,3214,739,0
3373,1590,27,1
3374,3031,165,0
3375,1626,1327,1
3376,1465,1468,0
3377,420,550,1
3378,3202,1013,0
3379,334,1032,0
3380,576,1708,0
3381,3565,380,1
3382,286,1372,1
3383,2318,1019,0
3384,759,445,1
3385,1936,69,1
3386,3566,349,0
3387,501,628,1
3388,3318,1895,1
3389,2320,538,0
3390,3056,1660,0
3391,35,110,0
3392,414,174,1
3393,123,34,0
3394,3189,1485,0
3395,3273,714,0
3396,918,167,0
3397,3570,161,0
3398,2955,1787,0
3399,433,2054,0
3400,193,1509,1
3401,383,1944,0
3402,2613,405,1
3403,2371,144,1
3404,869,346,1
3405,3571,178,1
3406,3326,1186,0
3407,2953,646,0
3408,236,2038,1
3409,166,130,1
3410,1378,594,0
3411,1536,108,0
3412,2225,1521,0
3413,894,8,1
3414,794,835,1
3415,3575,1822,0
3416,2627,66,0
3417,90,339,1
3418,2282,1220,0
3419,1482,378,1
3420,962,628,1
3421,1045,1174,1
3422,2467,8,0
3423,2129,989,1
3424,2282,148,1
3425,3489,736,1
3426,3578,161,1
3427,3579,81,0
3428,2489,733,0
3429,914,1140,0
3430,190,2057,0
3431,2347,1194,0
3432,3582,1069,0
3433,1219,148,1
3434,3583,2029,0
3435,3490,1436,0
3436,2847,367,1
3437,184,2040,0
3438,3584,46,0
3439,294,1615,0
3440,3586,1790,0
3441,3394,616,0
3442,1219,147,1
3443,474,611,1
3444,808,1323,1
3445,925,667,0
3446,1808,148,1
3447,1665,86,0
3448,511,1510,1
3449,2403,1562,0
3450,3587,510,1
3451,2853,208,0
3452,1398,2010,0
3453,3407,1191,0
3454,962,998,1
3455,1673,1265,1
3456,1766,1995,0
3457,2881,270,0
3458,1198,556,0
3459,2224,653,1
3460,2787,2058,0
3461,371,1616,0
3462,618,774,1
3463,3591,72,1
3464,54,1598,0
3465,794,400,1
3466,1245,405,1
3467,3595,1630,0
3468,915,1277,0
3469,796,472,0
3470,1766,479,1
3471,3570,1942,0
3472,3597,854,1
3473,2245,725,1
3474,3066,1026,0
3475,594,1517,1
3476,846,125,1
3477,2671,801,0
3478,582,84,1
3479,3603,875,0
3480,2776,1301,0
3481,279,1469,0
3482,1003,8,1
3483,720,864,0
3484,260,84,1
3485,141,711,1
3486,864,414,0
3487,2713,1484,0
3488,822,554,0
3489,3160,5,0
3490,3606,1133,1
3491,3607,1664,0
3492,603,148,1
3493,374,147,1
3494,3397,1327,1
3495,1080,113,1
3496,2972,116,1
3497,3062,18,1
3498,2035,1371,1
3499,3468,1387,0
3500,2645,566,1
3501,3078,197,0
3502,3611,595,1
3503,3612,214,1
3504,3614,616,0
3505,894,278,1
3506,486,835,0
3507,1834,256,0
3508,183,1,1
3509,3615,1441,0
3510,2392,148,1
3511,251,849,1
3512,3059,691,0
3513,497,278,1
3514,3617,1377,0
3515,848,89,0
3516,1674,1881,0
3517,2131,48,1
3518,882,1444,0
3519,3619,1305,0
3520,894,185,1
3521,3620,345,1
3522,123,148,1
3523,466,634,0
3524,3622,566,1
3525,2028,147,1
3526,82,416,0
3527,2017,2067,0
3528,3624,208,1
3529,1646,78,0
3530,2524,507,1
3531,3626,1625,0
3532,3627,1692,1
3533,1266,524,1
3534,3628,816,0
3535,1459,1163,0
3536,1994,980,0
3537,3630,1188,0
3538,3603,1488,0
3539,3631,1528,0
3540,1769,1154,0
3541,969,462,0
3542,3633,843,0
3543,3134,356,1
3544,63,1007,1
3545,230,998,1
3546,3635,882,0
3547,1679,422,0
3548,3423,1069,0
3549,195,13,1
3550,247,1376,0
3551,588,1879,0
3552,105,1302,0
3553,1495,657,0
3554,1841,1826,0
3555,3639,1180,0
3556,1787,148,1
3557,2323,1208,0
3558,3640,146,1
3559,578,550,1
3560,3641,1454,0
3561,1712,901,1
3562,1219,55,1
3563,1899,409,0
3564,6,161,1
3565,2972,638,1
3566,3643,970,0
3567,1413,1028,1
3568,2604,294,0
3569,63,1231,0
3570,350,1108,0
3571,1531,253,1
3572,1709,2013,0
3573,365,73,1
3574,3645,234,0
3575,3624,882,0
3576,2854,111,0
3577,1531,631,0
3578,3647,1664,0
3579,668,194,1
3580,1882,1664,1
3581,942,460,1
3582,49,538,1
3583,3396,375,0
3584,3073,1089,0
3585,492,414,0
3586,735,877,1
3587,1035,1888,0
3588,1809,1600,0
3589,578,130,1
3590,3653,1591,0
3591,205,69,1
3592,3652,1089,0
3593,220,628,1
3594,2118,2060,0
3595,816,992,0
3596,3372,2070,0
3597,3654,1092,1
3598,90,378,1
3599,453,1601,0
3600,2193,72,1
3601,741,116,1
3602,694,1055,1
3603,780,550,1
3604,3454,628,0
3605,3154,3,1
3606,3655,111,1
3607,2152,1749,1
3608,1062,566,1
3609,982,642,1
3610,1015,1265,1
3611,49,206,1
3612,2525,125,1
3613,2711,946,0
3614,1329,84,1
3615,3656,801,0
3616,34,893,1
3617,1940,284,0
3618,3659,2012,0
3619,2988,2071,0
3620,2754,962,0
3621,2105,875,1
3622,2075,1967,0
3623,267,1096,1
3624,1837,282,1
3625,3149,208,1
3626,677,264,0
3627,1545,760,0
3628,1598,84,0
3629,1275,1777,0
3630,2214,1285,1
3631,816,1585,1
3632,3003,698,1
3633,3666,1744,1
3634,3155,234,0
3635,2000,1568,1
3636,1473,475,1
3637,2703,1382,0
3638,453,8,1
3639,803,402,1
3640,1080,1022,1
3641,1698,1078,0
3642,184,793,1
3643,2340,469,1
3644,807,376,1
3645,963,849,1
3646,3670,148,1
3647,3035,900,0
3648,1495,2074,0
3649,2205,1241,0
3650,3674,152,0
3651,2045,1140,0
3652,1352,1175,1
3653,308,565,1
3654,3675,1482,0
3655,1256,1293,1
3656,1139,471,1
3657,982,1437,1
3658,75,194,1
3659,466,167,1
3660,105,8,0
3661,3680,1936,1
3662,1618,1943,0
3663,588,27,1
3664,2810,636,0
3665,3681,146,0
3666,2517,1588,0
3667,3682,216,1
3668,1080,1151,1
3669,2014,854,1
3670,3097,1165,0
3671,1165,1096,1
3672,706,2075,1
3673,3284,1371,1
3674,1682,550,1
3675,2628,848,0
3676,3687,1294,0
3677,1724,1428,1
3678,323,189,1
3679,1758,2076,0
3680,766,1916,0
3681,3688,1248,0
3682,2667,1388,1
3683,1361,1187,1
3684,2315,711,1
3685,1758,491,1
3686,260,704,0
3687,286,721,1
3688,892,1726,1
3689,2354,214,1
3690,3693,378,1
3691,251,2012,0
3692,104,2074,0
3693,1208,1772,0
3694,3694,271,0
3695,2160,653,0
3696,2926,278,0
3697,342,650,0
3698,76,339,1
3699,1192,183,0
3700,1612,1501,0
3701,2279,2077,1
3702,2318,1819,1
3703,853,1037,0
3704,291,556,1
3705,1630,659,0
3706,1294,1789,0
3707,1612,449,0
3708,1226,1134,0
3709,1244,293,1
3710,3699,410,1
3711,1294,136,1
3712,2026,69,1
3713,3597,3,0
3714,3700,1778,1
3715,862,149,0
3716,49,27,1
3717,2561,1751,0
3718,501,37,1
3719,2215,914,1
3720,266,1035,0
3721,2035,343,0
3722,1650,2078,1
3723,3704,1307,0
3724,286,726,1
3725,105,1609,0
3726,3705,375,1
3727,1196,1059,0
3728,3706,334,1
3729,2708,566,1
3730,3423,395,0
3731,257,1223,1
3732,371,1019,1
3733,2780,947,0
3734,1113,149,1
3735,1166,924,0
3736,1084,406,1
3737,3708,1167,0
3738,963,84,1
3739,668,402,1
3740,2282,145,0
3741,564,219,0
3742,3710,1375,1
3743,1703,1307,0
3744,1004,1967,1
3745,3217,1125,1
3746,824,342,1
3747,107,2060,1
3748,1567,1349,0
3749,1634,130,1
3750,846,69,1
3751,236,517,1
3752,2896,1248,1
3753,1445,356,1
3754,1919,1607,0
3755,2784,18,1
3756,651,1708,0
3757,252,2030,0
3758,328,469,1
3759,75,638,1
3760,3716,1313,0
3761,1368,340,1
3762,1545,272,1
3763,1710,125,1
3764,309,148,1
3765,1473,8,1
3766,3719,1884,1
3767,2798,562,1
3768,183,2008,0
3769,1422,1446,1
3770,196,702,0
3771,1867,2079,0
3772,651,492,0
3773,1088,876,0
3774,3720,688,0
3775,3082,1039,0
3776,2880,1344,1
3777,141,136,1
3778,3203,86,1
3779,490,475,1
3780,3722,758,0
3781,803,1726,1
3782,3723,1290,0
3783,111,1848,0
3784,2392,538,1
3785,1662,339,1
3786,3507,757,1
3787,2118,1223,0
3788,2655,1067,0
3789,3242,1724,0
3790,1097,1669,0
3791,2489,533,0
3792,2665,1895,1
3793,1041,116,1
3794,279,296,1
3795,3479,1583,1
3796,1773,636,0
3797,501,185,1
3798,2490,974,0
3799,2287,445,0
3800,601,2081,0
3801,2149,597,1
3802,2191,2082,0
3803,1180,72,1
3804,2422,1132,1
3805,1461,136,1
3806,822,906,1
3807,2667,55,0
3808,3734,335,0
3809,2201,463,0
3810,884,1446,1
3811,512,872,1
3812,590,356,1
3813,1660,491,0
3814,141,3,1
3815,1575,339,0
3816,2787,1998,0
3817,882,1751,0
3818,3737,468,1
3819,562,1849,0
3820,3738,721,0
3821,1646,739,1
3822,2527,2074,0
3823,1817,772,1
3824,723,951,0
3825,3262,603,1
3826,3445,339,1
3827,3740,341,0
3828,3742,1309,0
3829,1086,2083,1
3830,3743,1896,0
3831,2577,1848,0
3832,954,1285,1
3833,3744,152,1
3834,3745,1097,0
3835,1611,1097,0
3836,2203,1114,0
3837,1691,202,0
3838,1848,313,0
3839,3747,638,0
3840,3748,5,1
3841,865,86,0
3842,1227,1858,0
3843,3750,711,1
3844,2261,149,0
3845,230,130,1
3846,524,1726,1
3847,1183,208,1
3848,3751,71,0
3849,3705,1977,0
3850,553,667,0
3851,1817,1236,0
3852,2817,1363,0
3853,3505,1007,0
3854,1631,621,0
3855,75,189,1
3856,3082,422,0
3857,973,1194,0
3858,2186,54,0
3859,1250,875,1
3860,3753,847,1
3861,1760,464,1
3862,1474,240,0
3863,232,818,1
3864,3298,659,1
3865,1940,1220,0
3866,103,1531,0
3867,2898,914,1
3868,1268,588,0
3869,3021,1998,0
3870,3757,906,1
3871,2336,144,1
3872,794,2053,1
3873,2432,659,1
3874,583,350,1
3875,3638,1853,1
3876,499,1997,0
3877,2610,664,1
3878,414,185,1
3879,3758,598,1
3880,907,897,0
3881,3759,694,0
3882,2527,1824,1
3883,2748,539,0
3884,1313,1922,1
3885,3761,1541,1
3886,3200,371,0
3887,3763,1781,0
3888,845,1361,0
3889,1286,757,1
3890,794,402,1
3891,2323,2087,0
3892,3767,220,1
3893,2882,834,1
3894,3069,514,0
3895,72,27,1
3896,2201,2088,0
3897,2499,2089,0
3898,435,480,1
3899,2715,694,0
3900,1730,1466,1
3901,2380,148,1
3902,1239,1469,0
3903,2226,1212,0
3904,2455,334,0
3905,1542,417,1
3906,1669,469,1
3907,1689,265,0
3908,3774,293,0
3909,583,1104,1
3910,3195,1965,0
3911,63,757,1
3912,182,951,1
3913,1531,524,0
3914,2483,1770,0
3915,746,84,1
3916,778,468,1
3917,2881,1913,0
3918,1515,810,1
3919,1623,1713,0
3920,2665,111,1
3921,3779,888,0
3922,1230,1528,0
3923,489,1501,0
3924,65,676,0
3925,371,1996,1
3926,3780,144,1
3927,1892,84,1
3928,927,869,1
3929,3781,290,1
3930,1431,54,0
3931,518,797,1
3932,2574,232,0
3933,503,1283,0
3934,668,550,1
3935,279,2029,0
3936,3785,1055,0
3937,940,524,1
3938,230,27,1
3939,1205,214,1
3940,3786,1952,0
3941,501,8,1
3942,1043,1303,0
3943,1170,1876,0
3944,2950,149,1
3945,2653,125,1
3946,888,469,1
3947,888,204,1
3948,3692,1267,0
3949,3787,620,1
3950,1144,2053,1
3951,1286,726,1
3952,3217,2091,0
3953,2105,690,1
3954,1012,63,1
3955,2320,1111,1
3956,3788,214,1
3957,483,705,1
3958,192,346,1
3959,2877,1739,1
3960,1620,771,0
3961,552,565,0
3962,3790,749,0
3963,3791,375,1
3964,1533,719,1
3965,286,293,1
3966,793,277,0
3967,942,73,1
3968,2256,932,0
3969,649,875,1
3970,2967,424,0
3971,567,983,0
3972,1686,251,1
3973,3794,204,1
3974,429,719,1
3975,428,642,1
3976,3246,692,0
3977,240,1277,0
3978,594,144,0
3979,286,496,1
3980,3530,2091,0
3981,123,638,1
3982,1085,1418,0
3983,428,460,1
3984,328,338,1
3985,576,9,0
3986,3797,211,0
3987,2042,517,0
3988,3802,514,0
3989,1279,1307,0
3990,2458,1375,0
3991,3803,638,0
3992,941,983,1
3993,1003,628,1
3994,3805,1901,1
3995,240,27,1
3996,2781,984,0
3997,1237,2093,1
3998,363,125,1
3999,3806,1324,1
4000,3807,334,1
4001,65,1180,1
4002,2579,1375,0
4003,1149,771,1
4004,3332,27,1
4005,309,3,1
4006,163,177,0
4007,647,1283,0
4008,35,147,1
4009,638,378,1
4010,3810,1388,1
4011,2808,336,0
4012,882,758,1
4013,1084,136,1
4014,3648,130,1
4015,3811,564,0
4016,3095,30,0
4017,3431,284,0
4018,3085,1437,0
4019,3126,657,0
4020,3813,566,1
4021,3797,34,0
4022,166,1968,0
4023,1210,192,1
4024,230,37,1
4025,2195,1428,1
4026,2287,1545,0
4027,3086,1694,0
4028,646,1468,1
4029,3815,174,0
4030,1159,1557,0
4031,698,2070,0
4032,488,1085,1
4033,3189,556,0
4034,153,402,1
4035,104,282,1
4036,3631,1724,0
4037,2602,410,0
4038,488,2076,1
4039,63,681,0
4040,461,610,1
4041,3242,566,0
4042,241,112,0
4043,958,835,1
4044,3113,1052,0
4045,3818,510,1
4046,862,1134,0
4047,3626,1092,1
4048,3410,1059,0
4049,526,766,1
4050,1801,85,1
4051,1696,348,0
4052,72,538,1
4053,735,375,1
4054,1686,609,1
4055,808,1722,1
4056,3820,389,1
4057,185,998,1
4058,996,1556,1
4059,1747,2082,1
4060,420,90,1
4061,3525,875,1
4062,3199,2058,0
4063,2615,108,0
4064,1469,1782,0
4065,1531,1511,1
4066,780,628,1
4067,501,278,1
4068,1078,628,1
4069,749,1340,0
4070,3830,204,1
4071,3831,507,1
4072,287,27,1
4073,371,158,1
4074,3833,472,0
4075,3645,860,0
4076,1231,271,0
4077,32,125,1
4078,2499,1103,0
4079,1073,2038,0
4080,677,1348,0
4081,864,1157,1
4082,75,8,1
4083,207,766,0
4084,388,1922,0
4085,3836,650,0
4086,777,1056,1
4087,2990,570,0
4088,3839,854,1
4089,3840,1897,1
4090,374,1241,0
4091,1893,683,0
4092,3736,1159,0
4093,2380,72,1
4094,193,189,0
4095,1459,122,1
4096,73,198,0
4097,579,15,0
4098,1288,719,0
4099,3788,1974,0
4100,2302,1379,1
4101,846,195,1
4102,3848,149,1
4103,1316,1039,0
4104,638,206,1
4105,3849,530,0
4106,2376,251,0
4107,3445,84,1
4108,1127,1216,0
4109,3850,1399,0
4110,1236,253,1
4111,2666,468,0
4112,3852,2097,0
4113,2191,148,0
4114,3853,1591,0
4115,3747,114,1
4116,1012,296,1
4117,71,1803,1
4118,1826,469,1
4119,3125,1246,0
4120,2882,737,0
4121,803,628,1
4122,582,69,1
4123,808,1359,1
4124,253,2010,0
4125,808,1053,1
4126,3202,507,1
4127,984,752,0
4128,3859,613,0
4129,1460,93,0
4130,181,27,1
4131,103,37,1
4132,638,125,1
4133,3861,218,0
4134,2897,259,1
4135,3862,468,0
4136,3064,449,0
4137,963,206,1
4138,3773,507,1
4139,3563,348,0
4140,41,849,0
4141,2688,2015,0
4142,1649,1567,0
4143,3863,1048,0
4144,1127,1180,0
4145,3630,601,0
4146,136,1950,1
4147,893,799,0
4148,846,1953,0
4149,709,1556,0
4150,654,208,0
4151,986,347,1
4152,2703,416,0
4153,1713,660,0
4154,1060,829,0
4155,124,1762,0
4156,1129,1289,1
4157,65,477,1
4158,112,1390,0
4159,3519,2058,0
4160,962,37,1
4161,607,1522,1
4162,1354,147,0
4163,1358,1092,1
4164,1207,339,1
4165,2562,148,1
4166,833,266,1
4167,3105,1030,0
4168,598,367,0
4169,989,745,1
4170,1241,1692,0
4171,3867,1618,0
4172,3531,994,0
4173,3096,72,1
4174,3446,725,1
4175,2610,276,1
4176,149,829,0
4177,3869,1208,0
4178,2857,533,0
4179,430,646,0
4180,3382,1416,0
4181,2917,841,0
4182,370,912,1
4183,3655,1942,0
4184,3807,124,0
4185,660,347,1
4186,514,884,0
4187,3871,2101,1
4188,1170,1705,0
4189,1249,1618,0
4190,1821,1689,0
4191,1682,907,0
4192,986,27,1
4193,424,417,1
4194,457,1187,0
4195,424,410,1
4196,2561,1053,0
4197,2015,356,0
4198,1474,2085,0
4199,345,1861,0
4200,518,1285,1
4201,2238,674,1
4202,1020,1869,0
4203,3437,1684,1
4204,792,339,1
4205,1651,1504,1
4206,215,130,1
4207,3550,1389,0
4208,3551,1562,1
4209,847,130,1
4210,2948,1859,0
4211,41,644,0
4212,103,837,1
4213,428,204,0
4214,165,426,1
4215,3794,1963,0
4216,65,1849,1
4217,3236,1302,0
4218,2754,43,0
4219,1401,1708,0
4220,1237,164,1
4221,144,469,1
4222,3876,1616,0
4223,915,747,0
4224,3757,1352,1
4225,10,72,1
4226,3877,338,0
4227,647,273,1
4228,1627,995,0
4229,256,1093,0
4230,2154,650,0
4231,3785,1599,0
4232,65,204,1
4233,529,1785,1
4234,638,69,1
4235,3093,704,0
4236,2729,208,1
4237,3882,675,1
4238,2104,1751,0
4239,3883,111,1
4240,1359,689,0
4241,3103,464,1
4242,1385,1778,1
4243,3335,56,1
4244,3884,906,1
4245,1078,185,1
4246,3885,1594,0
4247,1060,130,1
4248,434,550,1
4249,73,48,0
4250,696,714,0
4251,3799,149,1
4252,2154,1958,0
4253,3887,789,0
4254,1444,623,0
4255,1314,765,1
4256,1874,1263,0
4257,1889,495,0
4258,1144,875,1
4259,79,831,0
4260,2903,2012,0
4261,2271,541,0
4262,3625,1487,0
4263,3257,367,1
4264,2322,376,0
4265,3872,1315,0
4266,3702,206,1
4267,192,220,0
4268,1514,492,0
4269,993,208,1
4270,1758,63,1
4271,3890,424,0
4272,123,412,1
4273,2464,1041,0
4274,1992,1332,0
4275,3892,1998,0
4276,3738,1429,0
4277,58,84,0
4278,2021,1187,0
4279,3687,492,0
4280,1730,378,1
4281,2582,875,1
4282,1924,148,1
4283,777,140,1
4284,715,93,0
4285,7,1912,0
4286,512,975,1
4287,3340,1583,1
4288,2988,49,0
4289,2085,984,0
4290,2307,140,0
4291,3812,257,1
4292,1358,599,1
4293,3895,1359,1
4294,3217,1708,0
4295,3031,780,0
4296,529,1617,1
4297,3402,1812,0
4298,3896,2054,1
4299,2045,688,0
4300,414,998,1
4301,233,1557,0
4302,1732,1266,0
4303,2970,893,0
4304,1153,1714,0
4305,2905,927,0
4306,651,72,1
4307,710,912,1
4308,3412,2103,0
4309,1321,995,0
4310,1988,145,0
4311,127,520,0
4312,1228,1356,1
4313,2981,790,0
4314,608,538,1
4315,3165,1508,0
4316,917,830,0
4317,3901,477,0
4318,127,148,1
4319,2730,64,1
4320,3028,209,1
4321,2105,884,1
4322,1591,1878,0
4323,3903,1185,0
4324,95,63,1
4325,2007,1413,0
4326,2970,5,0
4327,1411,1348,0
4328,3905,523,0
4329,1210,628,1
4330,536,1436,0
4331,846,1363,0
4332,3298,675,0
4333,75,116,1
